HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z,SV_POS
a,212687,0.000,0.000,36.000,-0.161,-0.138,-0.522,2.119,9.378,2.249,2.417
a,212691,0.000,0.000,36.000,-0.039,0.030,0.638,2.128,9.383,2.219,2.417
a,212694,0.000,0.000,36.000,-0.115,0.229,-1.072,2.112,9.361,2.229,2.065
a,212698,0.000,0.000,36.000,0.236,-0.046,-0.201,2.132,9.373,2.242,2.417
a,212702,0.000,0.000,36.000,0.053,0.015,-1.499,2.109,9.351,2.239,1.978
a,212707,0.000,0.000,36.000,-0.222,0.076,-0.492,2.145,9.353,2.217,2.021
a,212711,0.000,0.000,36.000,0.068,-0.046,-0.293,2.131,9.386,2.242,2.021
a,212715,0.000,0.000,36.000,0.160,0.015,-0.690,2.140,9.372,2.233,2.021
a,212718,0.000,0.000,36.000,0.251,-0.031,1.066,2.112,9.370,2.233,2.021
a,212722,0.000,0.000,36.000,0.114,-0.031,0.104,2.134,9.352,2.229,2.065
a,212726,0.000,0.000,36.000,0.114,-0.046,0.119,2.125,9.364,2.252,2.021
a,212730,0.000,0.000,36.000,-0.131,-0.168,-0.247,2.125,9.371,2.209,2.065
a,212734,0.000,0.000,36.000,0.221,0.061,-1.148,2.128,9.383,2.223,2.065
a,212739,0.000,0.000,36.000,0.129,0.046,-0.217,2.112,9.396,2.257,2.417
a,212742,0.000,0.000,36.000,-0.039,0.061,0.119,2.128,9.377,2.239,2.065
a,212747,0.000,0.000,36.000,0.098,-0.153,-1.179,2.128,9.351,2.255,2.065
a,212750,0.000,0.000,36.000,0.175,-0.244,0.211,2.132,9.366,2.261,2.109
a,212754,0.000,0.000,36.000,0.083,-0.031,1.081,2.134,9.383,2.258,2.021
a,212758,0.000,0.000,36.000,-0.115,0.061,-0.858,2.131,9.358,2.225,2.065
a,212762,0.000,0.000,36.000,0.068,-0.046,0.318,2.128,9.374,2.239,2.021
a,212766,0.000,0.000,36.000,0.083,0.076,1.722,2.148,9.379,2.249,2.021
a,212770,0.000,0.000,36.000,0.083,0.076,1.493,2.122,9.359,2.229,2.021
a,212774,0.000,0.000,36.000,-0.054,-0.046,-0.950,2.152,9.379,2.247,2.065
a,212779,0.000,0.000,36.000,-0.054,0.229,-0.369,2.115,9.371,2.225,2.021
a,212782,0.000,0.000,36.000,-0.146,-0.031,-0.308,2.122,9.406,2.239,2.417
a,212786,0.000,0.000,36.000,-0.268,-0.031,-0.095,2.121,9.374,2.234,2.373
a,212790,0.000,0.000,36.000,0.007,0.152,-1.179,2.116,9.342,2.219,2.021
a,212794,0.000,0.000,36.000,0.022,-0.077,1.249,2.125,9.383,2.233,2.109
a,212798,0.000,0.000,36.000,-0.115,-0.260,-1.331,2.113,9.361,2.249,2.065
a,212803,0.000,0.000,36.000,-0.008,-0.092,-0.950,2.140,9.384,2.254,2.021
a,212806,0.000,0.000,36.000,-0.115,-0.031,-0.583,2.138,9.335,2.234,2.021
a,212810,0.000,0.000,36.000,0.007,-0.031,-0.034,2.094,9.352,2.236,2.021
a,212814,0.000,0.000,36.000,-0.146,-0.153,-0.079,2.125,9.386,2.242,2.417
a,212818,0.000,0.000,36.000,-0.115,-0.031,-0.583,2.157,9.377,2.242,2.021
a,212822,0.000,0.000,36.000,-0.039,-0.031,0.592,2.137,9.374,2.252,2.065
a,212826,0.000,0.000,36.000,0.175,0.046,-0.660,2.125,9.367,2.231,2.109
a,212830,0.000,0.000,36.000,0.083,-0.077,1.020,2.116,9.374,2.242,2.109
a,212834,0.000,0.000,36.000,-0.054,0.122,-0.690,2.122,9.361,2.236,1.934
a,212839,0.000,0.000,36.000,-0.008,-0.046,-0.995,2.138,9.397,2.242,2.461
a,212842,0.000,0.000,36.000,0.007,0.122,-0.308,2.143,9.385,2.234,2.417
a,212846,0.000,0.000,36.000,-0.268,-0.046,0.028,2.090,9.359,2.267,2.065
a,212850,0.000,0.000,36.000,0.083,0.168,0.394,2.137,9.365,2.243,2.021
a,212855,0.000,0.000,36.000,0.266,-0.260,-1.285,2.107,9.386,2.242,2.021
a,212858,0.000,0.000,36.000,0.053,0.015,-0.354,2.122,9.352,2.229,2.021
a,212863,0.000,0.000,36.000,-0.283,-0.199,-0.507,2.116,9.379,2.221,2.417
a,212867,0.000,0.000,36.000,0.327,0.137,-0.827,2.136,9.331,2.265,2.461
a,212870,0.000,0.000,36.000,-0.039,-0.183,0.592,2.115,9.361,2.233,2.021
a,212874,0.000,0.000,36.000,0.114,-0.015,0.776,2.112,9.337,2.236,2.065
a,212878,0.000,0.000,36.000,0.053,-0.046,-0.889,2.107,9.370,2.247,2.065
a,212882,0.000,0.000,36.000,0.175,-0.046,-0.140,2.121,9.409,2.255,2.109
a,212887,0.000,0.000,36.000,-0.039,0.168,-0.034,2.131,9.366,2.245,2.109
a,212891,0.000,0.000,36.000,0.175,-0.168,-0.690,2.140,9.364,2.235,2.417
a,212894,0.000,0.000,36.000,0.068,0.015,-0.186,2.154,9.377,2.225,2.417
a,212899,0.000,0.000,36.000,0.098,0.061,-0.766,2.127,9.343,2.255,2.021
a,212902,0.000,0.000,36.000,-0.100,-0.061,-0.995,2.143,9.360,2.251,2.065
a,212906,0.000,0.000,36.000,-0.146,0.168,0.302,2.138,9.379,2.231,2.065
a,212910,0.000,0.000,36.000,-0.192,-0.092,0.592,2.127,9.389,2.228,2.065
a,212914,0.000,0.000,36.000,-0.100,-0.077,0.592,2.112,9.345,2.239,2.021
a,212918,0.000,0.000,36.000,-0.024,0.076,1.279,2.134,9.382,2.247,2.065
a,212922,0.000,0.000,36.000,0.068,-0.061,-0.522,2.125,9.382,2.237,2.373
a,212926,0.000,0.000,36.000,-0.207,0.076,0.470,2.131,9.377,2.234,2.021
a,212930,0.000,0.000,36.000,0.007,-0.199,0.241,2.122,9.360,2.223,2.109
a,212934,0.000,0.000,36.000,0.068,0.259,0.394,2.131,9.366,2.245,2.021
a,212938,0.000,0.000,36.000,-0.146,-0.031,0.760,2.127,9.354,2.221,2.065
a,212942,0.000,0.000,36.000,0.083,-0.107,0.119,2.121,9.377,2.241,2.065
a,212946,0.000,0.000,36.000,-0.085,0.183,1.173,2.125,9.349,2.260,2.065
a,212951,0.000,0.000,36.000,0.022,0.076,1.768,2.140,9.374,2.231,2.021
a,212954,0.000,0.000,36.000,0.160,0.183,-0.827,2.125,9.349,2.221,2.021
a,212958,0.000,0.000,36.000,-0.039,-0.046,-0.186,2.113,9.346,2.236,2.021
a,212962,0.000,0.000,36.000,-0.008,0.137,-0.537,2.116,9.374,2.225,2.065
a,212966,0.000,0.000,36.000,-0.039,0.091,0.394,2.107,9.342,2.236,2.065
a,212970,0.000,0.000,36.000,0.144,0.015,1.279,2.146,9.365,2.254,2.065
a,212974,0.000,0.000,36.000,0.007,-0.138,0.424,2.121,9.366,2.234,2.021
a,212978,0.000,0.000,36.000,0.098,0.168,-0.812,2.138,9.380,2.240,2.417
a,212982,0.000,0.000,36.000,-0.100,-0.275,-0.629,2.144,9.378,2.229,2.065
a,212987,0.000,0.000,36.000,0.053,0.030,-0.980,2.137,9.363,2.271,2.461
a,212991,0.000,0.000,36.000,-0.024,0.046,-0.263,2.122,9.342,2.217,2.461
a,212994,0.000,0.000,36.000,0.098,0.015,1.447,2.125,9.365,2.228,2.065
a,212998,0.000,0.000,36.000,0.098,-0.077,-1.087,2.100,9.345,2.225,2.417
a,213002,0.000,0.000,36.000,-0.039,0.152,-0.507,2.127,9.369,2.251,2.021
a,213006,0.000,0.000,36.000,-0.024,-0.107,0.318,2.122,9.380,2.272,2.417
a,213011,0.000,0.000,36.000,-0.100,-0.077,0.073,2.122,9.355,2.229,2.417
a,213015,0.000,0.000,36.000,-0.024,-0.061,0.318,2.119,9.353,2.203,2.373
a,213018,0.000,0.000,36.000,0.022,0.076,1.279,2.125,9.352,2.233,2.065
a,213022,0.000,0.000,36.000,0.007,0.152,0.455,2.128,9.364,2.223,2.065
a,213026,0.000,0.000,36.000,-0.161,-0.046,-0.782,2.122,9.371,2.242,2.021
a,213030,0.000,0.000,36.000,-0.100,0.229,0.226,2.140,9.373,2.213,2.065
a,213034,0.000,0.000,36.000,0.068,0.076,0.165,2.127,9.327,2.229,2.065
a,213039,0.000,0.000,36.000,-0.039,-0.199,-0.186,2.119,9.351,2.234,2.065
a,213042,0.000,0.000,36.000,-0.039,-0.138,0.119,2.127,9.341,2.239,2.417
a,213047,0.000,0.000,36.000,-0.054,-0.046,-0.675,2.100,9.357,2.233,2.065
a,213050,0.000,0.000,36.000,-0.222,-0.183,-0.369,2.131,9.403,2.239,2.109
a,213054,0.000,0.000,36.000,-0.039,-0.015,0.516,2.102,9.359,2.234,2.021
a,213058,0.000,0.000,36.000,0.068,-0.153,-0.125,2.128,9.347,2.234,2.109
a,213062,0.000,0.000,36.000,0.007,0.061,-0.140,2.132,9.361,2.233,2.065
a,213066,0.000,0.000,36.000,-0.131,0.046,0.989,2.128,9.346,2.223,2.461
a,213070,0.000,0.000,36.000,0.175,-0.046,-0.308,2.122,9.360,2.240,2.109
a,213074,0.000,0.000,36.000,0.068,-0.077,0.073,2.143,9.371,2.236,2.417
a,213078,0.000,0.000,36.000,0.098,0.122,-0.660,2.106,9.376,2.236,2.373
a,213082,0.000,0.000,36.000,-0.222,0.137,-0.385,2.115,9.353,2.242,2.373
a,213086,0.000,0.000,36.000,0.114,-0.244,0.470,2.131,9.347,2.227,2.021
a,213090,0.000,0.000,36.000,-0.161,-0.046,-0.568,2.128,9.335,2.258,2.021
a,213094,0.000,0.000,36.000,0.068,0.137,0.470,2.113,9.352,2.255,2.065
a,213098,0.000,0.000,36.000,0.098,0.076,-1.209,2.119,9.321,2.245,2.065
a,213103,0.000,0.000,36.000,0.068,-0.183,0.531,2.121,9.315,2.247,2.417
a,213106,0.000,0.000,36.000,0.053,-0.046,-1.270,2.125,9.365,2.236,2.065
a,213110,0.000,0.000,36.000,-0.008,0.030,-0.766,2.116,9.348,2.245,2.065
a,213114,0.000,0.000,36.000,-0.008,-0.046,-1.056,2.119,9.363,2.255,2.109
a,213118,0.000,0.000,36.000,-0.024,0.030,1.508,2.134,9.372,2.247,2.065
a,213122,0.000,0.000,36.000,-0.054,0.168,-0.369,2.138,9.345,2.219,2.417
a,213126,0.000,0.000,36.000,0.175,-0.046,0.180,2.128,9.369,2.213,2.417
a,213130,0.000,0.000,36.000,-0.039,-0.092,0.318,2.137,9.357,2.248,2.109
a,213134,0.000,0.000,36.000,-0.039,0.015,0.028,2.138,9.357,2.267,2.021
a,213139,0.000,0.000,36.000,0.114,-0.092,0.012,2.137,9.358,2.219,2.065
a,213142,0.000,0.000,36.000,-0.039,-0.046,-0.247,2.122,9.389,2.221,1.978
a,213146,0.000,0.000,36.000,0.053,0.015,-1.224,2.096,9.365,2.252,2.065
a,213150,0.000,0.000,36.000,-0.161,0.122,-1.179,2.154,9.376,2.261,2.417
a,213154,0.000,0.000,36.000,0.236,-0.092,0.119,2.112,9.383,2.258,2.021
a,213159,0.000,0.000,36.000,-0.268,-0.046,0.241,2.119,9.383,2.245,2.417
a,213163,0.000,0.000,36.000,0.114,-0.046,0.073,2.116,9.371,2.240,2.417
a,213166,0.000,0.000,36.000,-0.131,-0.015,1.066,2.143,9.374,2.255,2.065
a,213170,0.000,0.000,36.000,-0.039,-0.122,0.745,2.127,9.384,2.265,2.021
a,213174,0.000,0.000,36.000,-0.039,-0.077,0.226,2.112,9.385,2.240,2.021
a,213178,0.000,0.000,36.000,-0.039,-0.138,-0.308,2.115,9.360,2.254,2.065
a,213182,0.000,0.000,36.000,-0.024,0.183,1.111,2.116,9.340,2.221,2.065
a,213186,0.000,0.000,36.000,-0.085,-0.015,1.386,2.103,9.346,2.225,2.021
a,213191,0.000,0.000,36.000,0.175,-0.092,0.180,2.109,9.378,2.240,2.373
a,213194,0.000,0.000,36.000,-0.054,-0.046,-0.889,2.134,9.374,2.231,2.065
a,213199,0.000,0.000,36.000,-0.008,-0.260,-0.568,2.125,9.354,2.242,2.417
a,213202,0.000,0.000,36.000,-0.100,0.351,-0.003,2.122,9.352,2.260,2.417
a,213206,0.000,0.000,36.000,-0.115,-0.046,-0.782,2.125,9.366,2.239,2.021
a,213210,0.000,0.000,36.000,0.297,0.076,0.989,2.134,9.354,2.231,2.065
a,213214,0.000,0.000,36.000,0.007,0.076,0.287,2.085,9.363,2.242,2.065
a,213218,0.000,0.000,36.000,-0.039,-0.122,0.516,2.119,9.359,2.234,2.417
a,213222,0.000,0.000,36.000,0.007,-0.061,0.623,2.128,9.360,2.227,2.065
a,213226,0.000,0.000,36.000,-0.100,0.061,-0.034,2.113,9.325,2.231,2.065
a,213230,0.000,0.000,36.000,-0.100,0.030,-0.217,2.148,9.359,2.219,2.109
a,213234,0.000,0.000,36.000,0.007,-0.199,0.318,2.137,9.357,2.234,2.417
a,213238,0.000,0.000,36.000,-0.100,-0.092,-0.079,2.156,9.364,2.227,2.021
a,213242,0.000,0.000,36.000,0.068,-0.061,0.791,2.125,9.364,2.248,2.373
a,213246,0.000,0.000,36.000,-0.024,0.183,1.005,2.132,9.377,2.247,2.109
a,213251,0.000,0.000,36.000,-0.100,-0.046,-0.293,2.122,9.349,2.234,2.417
a,213254,0.000,0.000,36.000,0.007,-0.046,-0.018,2.127,9.398,2.254,2.065
a,213258,0.000,0.000,36.000,0.007,0.061,-0.034,2.148,9.354,2.231,2.065
a,213262,0.000,0.000,36.000,0.068,-0.015,0.577,2.127,9.359,2.229,2.021
a,213266,0.000,0.000,36.000,-0.115,-0.260,-0.629,2.115,9.366,2.236,2.065
a,213270,0.000,0.000,36.000,0.114,0.183,0.562,2.116,9.389,2.260,2.021
a,213274,0.000,0.000,36.000,0.175,-0.138,0.577,2.143,9.397,2.240,2.021
a,213278,0.000,0.000,36.000,0.083,0.046,0.989,2.109,9.373,2.231,2.109
a,213282,0.000,0.000,36.000,-0.008,0.030,-0.430,2.119,9.377,2.210,2.461
a,213287,0.000,0.000,36.000,-0.100,-0.031,-0.095,2.112,9.339,2.258,2.373
a,213291,0.000,0.000,36.000,-0.008,-0.046,-0.736,2.121,9.389,2.247,2.021
a,213294,0.000,0.000,36.000,-0.222,0.183,-1.194,2.140,9.374,2.248,2.065
a,213298,0.000,0.000,36.000,0.068,-0.092,0.241,2.138,9.340,2.252,2.373
a,213302,0.000,0.000,36.000,-0.039,0.061,-0.095,2.115,9.329,2.242,2.109
a,213306,0.000,0.000,36.000,-0.100,0.061,-0.201,2.134,9.369,2.225,2.109
a,213311,0.000,0.000,36.000,-0.054,0.076,-0.537,2.109,9.359,2.227,2.461
a,213315,0.000,0.000,36.000,-0.039,-0.107,-0.782,2.150,9.364,2.251,2.417
a,213318,0.000,0.000,36.000,-0.146,0.351,-0.217,2.142,9.357,2.247,2.373
a,213322,0.000,0.000,36.000,-0.024,0.030,1.081,2.121,9.360,2.254,2.461
a,213326,0.000,0.000,36.000,-0.146,-0.229,0.959,2.101,9.374,2.219,2.109
a,213330,0.000,0.000,36.000,0.251,-0.000,0.302,2.128,9.373,2.243,2.065
a,213335,0.000,0.000,36.000,0.053,0.061,-0.751,2.103,9.369,2.234,2.417
a,213339,0.000,0.000,36.000,0.007,-0.092,-0.293,2.127,9.335,2.242,2.417
a,213342,0.000,0.000,36.000,0.083,0.244,1.173,2.119,9.349,2.247,2.461
a,213347,0.000,0.000,36.000,0.190,-0.138,1.279,2.144,9.398,2.225,2.065
a,213350,0.000,0.000,36.000,-0.207,0.137,0.745,2.131,9.355,2.213,2.021
a,213354,0.000,0.000,36.000,0.160,-0.092,-1.285,2.131,9.337,2.233,2.417
a,213358,0.000,0.000,36.000,-0.222,-0.031,-1.011,2.132,9.366,2.242,2.461
a,213362,0.000,0.000,36.000,-0.024,0.152,0.073,2.140,9.346,2.235,2.065
a,213366,0.000,0.000,36.000,-0.039,-0.092,0.028,2.128,9.341,2.249,2.109
a,213370,0.000,0.000,36.000,-0.039,-0.031,0.806,2.112,9.360,2.267,2.065
a,213374,0.000,0.000,36.000,0.098,-0.031,-1.301,2.121,9.359,2.225,2.021
a,213378,0.000,0.000,36.000,-0.268,0.137,-0.324,2.134,9.324,2.231,2.065
a,213382,0.000,0.000,36.000,0.022,-0.107,-0.293,2.152,9.355,2.231,2.109
a,213386,0.000,0.000,36.000,0.114,-0.031,0.363,2.100,9.347,2.254,2.109
a,213390,0.000,0.000,36.000,-0.131,0.061,-1.850,2.109,9.357,2.227,2.021
a,213394,0.000,0.000,36.000,-0.207,-0.077,0.180,2.130,9.359,2.258,2.065
a,213399,0.000,0.000,36.000,-0.115,0.122,-0.797,2.134,9.364,2.242,2.021
a,213402,0.000,0.000,36.000,-0.024,0.046,1.096,2.109,9.395,2.236,2.417
a,213406,0.000,0.000,36.000,-0.008,0.061,-0.476,2.131,9.378,2.219,2.109
a,213410,0.000,0.000,36.000,-0.207,0.229,0.226,2.134,9.361,2.252,2.065
a,213414,0.000,0.000,36.000,-0.039,-0.092,-0.125,2.134,9.379,2.229,2.417
a,213418,0.000,0.000,36.000,-0.100,0.076,-0.049,2.140,9.364,2.239,2.417
a,213422,0.000,0.000,36.000,-0.115,0.015,-0.568,2.113,9.343,2.229,2.417
a,213426,0.000,0.000,36.000,0.114,-0.138,0.409,2.140,9.334,2.240,2.021
a,213430,0.000,0.000,36.000,-0.100,-0.153,-0.186,2.134,9.325,2.252,2.417
a,213434,0.000,0.000,36.000,-0.146,0.290,0.180,2.122,9.329,2.231,2.461
a,213439,0.000,0.000,36.000,0.114,0.030,0.363,2.116,9.369,2.231,2.417
a,213442,0.000,0.000,36.000,-0.008,-0.046,-0.507,2.113,9.352,2.265,2.065
a,213446,0.000,0.000,36.000,-0.146,-0.015,0.577,2.160,9.406,2.219,2.461
a,213450,0.000,0.000,36.000,0.114,0.183,0.776,2.116,9.378,2.271,2.417
a,213454,0.000,0.000,36.000,-0.054,-0.153,-0.568,2.128,9.372,2.245,2.461
a,213459,0.000,0.000,36.000,-0.222,0.061,-0.369,2.121,9.369,2.260,2.417
a,213463,0.000,0.000,36.000,0.053,-0.153,-0.889,2.122,9.343,2.236,2.417
a,213466,0.000,0.000,36.000,0.068,0.152,0.394,2.113,9.378,2.249,2.065
a,213470,0.000,0.000,36.000,-0.054,-0.046,-0.400,2.119,9.343,2.229,2.417
a,213474,0.000,0.000,36.000,0.282,0.152,0.592,2.134,9.364,2.225,2.417
a,213478,0.000,0.000,36.000,-0.039,-0.092,-0.018,2.128,9.365,2.247,2.417
a,213482,0.000,0.000,36.000,0.007,-0.199,0.195,2.115,9.358,2.242,2.417
a,213487,0.000,0.000,36.000,-0.039,-0.092,-0.018,2.116,9.335,2.225,2.109
a,213490,0.000,0.000,36.000,0.068,0.137,0.104,2.106,9.342,2.265,2.021
a,213495,0.000,0.000,36.000,-0.222,-0.153,-0.400,2.119,9.343,2.242,2.417
a,213498,0.000,0.000,36.000,-0.039,0.076,-0.156,2.127,9.346,2.260,2.109
a,213502,0.000,0.000,36.000,-0.039,0.152,0.501,2.132,9.396,2.249,2.109
a,213506,0.000,0.000,36.000,-0.024,0.046,1.157,2.134,9.388,2.229,2.065
a,213510,0.000,0.000,36.000,-0.039,-0.092,0.089,2.127,9.388,2.221,2.065
a,213514,0.000,0.000,36.000,-0.146,-0.061,-1.056,2.125,9.374,2.219,2.109
a,213518,0.000,0.000,36.000,0.068,0.183,0.577,2.125,9.366,2.240,2.065
a,213522,0.000,0.000,36.000,-0.146,0.091,0.501,2.132,9.371,2.233,2.109
a,213526,0.000,0.000,36.000,0.068,0.030,0.806,2.146,9.380,2.255,2.065
a,213530,0.000,0.000,36.000,0.114,-0.077,0.791,2.116,9.366,2.252,2.373
a,213534,0.000,0.000,36.000,0.022,-0.275,-0.079,2.138,9.353,2.241,2.373
a,213538,0.000,0.000,36.000,0.068,0.168,-0.308,2.125,9.352,2.242,2.417
a,213542,0.000,0.000,36.000,0.022,0.168,0.470,2.125,9.365,2.229,2.021
a,213546,0.000,0.000,36.000,-0.039,-0.107,-0.782,2.109,9.373,2.254,2.065
a,213551,0.000,0.000,36.000,-0.008,-0.092,-0.507,2.134,9.409,2.248,2.417
a,213554,0.000,0.000,36.000,0.007,0.137,-0.324,2.109,9.371,2.236,2.461
a,213558,0.000,0.000,36.000,-0.207,-0.229,0.791,2.125,9.363,2.213,2.065
a,213562,0.000,0.000,36.000,-0.039,0.183,0.470,2.109,9.364,2.227,2.065
a,213566,0.000,0.000,36.000,0.068,0.061,0.226,2.121,9.361,2.233,2.417
a,213570,0.000,0.000,36.000,-0.069,-0.046,1.020,2.122,9.392,2.241,2.417
a,213574,0.000,0.000,36.000,0.098,-0.153,-1.133,2.144,9.386,2.247,2.417
a,213578,0.000,0.000,36.000,0.129,-0.092,0.577,2.143,9.345,2.239,2.065
a,213582,0.000,0.000,36.000,-0.222,-0.046,-0.507,2.121,9.380,2.260,2.065
a,213587,0.000,0.000,36.000,0.053,0.015,-0.950,2.112,9.357,2.233,2.065
a,213590,0.000,0.000,36.000,-0.024,0.046,0.180,2.131,9.364,2.235,2.417
a,213594,0.000,0.000,36.000,-0.024,0.168,0.699,2.132,9.367,2.237,2.417
a,213598,0.000,0.000,36.000,-0.100,-0.046,-0.186,2.116,9.380,2.255,2.021
a,213603,0.000,0.000,36.000,-0.039,-0.077,-0.095,2.143,9.377,2.207,2.109
a,213606,0.000,0.000,36.000,0.053,0.015,-0.782,2.122,9.349,2.258,2.373
a,213611,0.000,0.000,36.000,0.175,-0.046,0.119,2.132,9.325,2.233,2.373
a,213615,0.000,0.000,36.000,-0.207,0.061,-0.140,2.132,9.359,2.234,2.461
a,213618,0.000,0.000,36.000,-0.314,0.076,0.470,2.137,9.341,2.242,2.417
a,213622,0.000,0.000,36.000,0.068,0.137,0.058,2.107,9.364,2.242,2.065
a,213626,0.000,0.000,36.000,0.221,-0.046,-0.690,2.131,9.365,2.248,2.417
a,213630,0.000,0.000,36.000,-0.161,0.015,-0.400,2.132,9.349,2.239,2.021
a,213634,0.000,0.000,36.000,0.083,0.030,1.081,2.101,9.354,2.267,2.021
a,213639,0.000,0.000,36.000,0.114,0.061,0.165,2.140,9.372,2.231,2.461
a,213643,0.000,0.000,36.000,-0.100,-0.046,0.195,2.119,9.365,2.247,2.021
a,213646,0.000,0.000,36.000,0.114,0.183,0.669,2.131,9.354,2.258,2.065
a,213651,0.000,0.000,36.000,-0.008,0.076,-0.430,2.138,9.355,2.247,2.461
a,213654,0.000,0.000,36.000,0.007,-0.183,0.073,2.119,9.373,2.225,2.417
a,213658,0.000,0.000,36.000,-0.100,-0.061,0.409,2.115,9.364,2.252,2.021
a,213662,0.000,0.000,36.000,0.068,-0.015,0.363,2.127,9.359,2.236,2.109
a,213666,0.000,0.000,36.000,-0.268,-0.077,0.180,2.134,9.360,2.248,2.021
a,213670,0.000,0.000,36.000,0.068,-0.168,-0.904,2.140,9.359,2.228,2.065
a,213674,0.000,0.000,36.000,0.007,0.030,-0.110,2.134,9.371,2.258,2.417
a,213678,0.000,0.000,36.000,-0.008,-0.092,1.508,2.122,9.339,2.254,2.373
a,213682,0.000,0.000,36.000,-0.024,0.046,1.157,2.103,9.348,2.245,2.461
a,213686,0.000,0.000,36.000,-0.100,0.061,0.119,2.112,9.340,2.254,2.373
a,213690,0.000,0.000,36.000,0.175,-0.000,-1.011,2.143,9.351,2.231,2.021
a,213694,0.000,0.000,36.000,0.160,-0.046,-0.644,2.137,9.354,2.219,2.065
a,213698,0.000,0.000,36.000,-0.008,-0.077,-0.690,2.112,9.331,2.231,1.978
a,213703,0.000,0.000,36.000,-0.100,0.183,0.470,2.131,9.404,2.252,2.021
a,213706,0.000,0.000,36.000,-0.115,-0.092,-0.950,2.134,9.361,2.249,2.021
a,213710,0.000,0.000,36.000,-0.222,0.122,-0.965,2.131,9.379,2.247,2.021
a,213714,0.000,0.000,36.000,-0.054,0.168,-0.797,2.144,9.389,2.248,2.417
a,213718,0.000,0.000,36.000,0.022,0.152,0.119,2.140,9.370,2.228,2.065
a,213722,0.000,0.000,36.000,0.007,-0.122,0.516,2.122,9.352,2.249,2.021
a,213726,0.000,0.000,36.000,0.068,-0.107,-0.476,2.112,9.380,2.245,2.417
a,213730,0.000,0.000,36.000,0.068,-0.122,0.898,2.119,9.348,2.248,2.021
a,213734,0.000,0.000,36.000,0.114,0.030,0.898,2.143,9.371,2.255,2.065
a,213739,0.000,0.000,36.000,-0.100,-0.031,0.592,2.132,9.352,2.239,2.461
a,213742,0.000,0.000,36.000,0.007,0.015,0.134,2.116,9.319,2.223,2.373
a,213746,0.000,0.000,36.000,0.068,0.122,0.012,2.140,9.365,2.240,2.065
a,213750,0.000,0.000,36.000,-0.100,0.137,-0.217,2.115,9.359,2.231,2.373
a,213754,0.000,0.000,36.000,0.175,0.076,0.348,2.125,9.352,2.240,2.065
a,213759,0.000,0.000,36.000,0.068,-0.092,0.028,2.115,9.376,2.225,2.417
a,213763,0.000,0.000,36.000,-0.161,0.030,-0.430,2.121,9.357,2.236,2.373
a,213766,0.000,0.000,36.000,-0.024,-0.031,1.081,2.134,9.337,2.231,2.065
a,213770,0.000,0.000,36.000,0.098,0.061,-0.537,2.128,9.372,2.239,2.417
a,213774,0.000,0.000,36.000,-0.100,0.046,0.455,2.132,9.366,2.240,2.021
a,213778,0.000,0.000,36.000,0.068,0.122,0.119,2.094,9.361,2.229,2.461
a,213782,0.000,0.000,36.000,-0.085,-0.077,1.249,2.146,9.377,2.283,2.021
a,213786,0.000,0.000,36.000,0.053,-0.321,-1.163,2.122,9.374,2.245,2.065
a,213791,0.000,0.000,36.000,0.114,-0.031,-0.003,2.132,9.363,2.229,2.065
a,213794,0.000,0.000,36.000,0.053,0.061,-1.179,2.138,9.369,2.227,2.373
a,213798,0.000,0.000,36.000,0.190,-0.168,1.539,2.118,9.366,2.234,2.065
a,213803,0.000,0.000,36.000,0.053,0.229,-0.858,2.132,9.395,2.229,2.065
a,213806,0.000,0.000,36.000,0.114,0.076,0.608,2.128,9.364,2.258,2.021
a,213810,0.000,0.000,36.000,0.098,-0.092,-0.751,2.122,9.347,2.249,2.065
a,213814,0.000,0.000,36.000,0.007,-0.092,0.195,2.125,9.361,2.258,2.065
a,213818,0.000,0.000,36.000,0.053,-0.077,-1.392,2.125,9.342,2.247,2.065
a,213822,0.000,0.000,36.000,-0.100,0.061,0.180,2.132,9.355,2.225,2.021
a,213826,0.000,0.000,36.000,-0.024,-0.061,0.318,2.127,9.346,2.215,2.021
a,213830,0.000,0.000,36.000,0.068,-0.183,-0.201,2.103,9.364,2.197,2.065
a,213834,0.000,0.000,36.000,-0.039,-0.077,0.302,2.148,9.349,2.239,1.978
a,213838,0.000,0.000,36.000,-0.253,0.122,0.623,2.109,9.336,2.237,2.065
a,213842,0.000,0.000,36.000,-0.039,0.015,0.318,2.121,9.361,2.255,2.065
a,213846,0.000,0.000,36.000,0.068,0.137,-0.156,2.106,9.353,2.254,2.417
a,213851,0.000,0.000,36.000,0.160,-0.153,-0.644,2.122,9.342,2.227,2.021
a,213854,0.000,0.000,36.000,-0.115,0.076,-0.430,2.122,9.330,2.248,2.065
a,213858,0.000,0.000,36.000,0.160,-0.199,-0.369,2.119,9.346,2.248,2.065
a,213862,0.000,0.000,36.000,-0.008,0.122,-0.522,2.112,9.385,2.229,2.065
a,213866,0.000,0.000,36.000,-0.054,-0.046,-0.629,2.127,9.361,2.247,2.065
a,213870,0.000,0.000,36.000,-0.054,-0.077,-1.072,2.131,9.352,2.236,2.417
a,213874,0.000,0.000,36.000,0.098,0.137,-1.377,2.128,9.377,2.255,2.065
