HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,SWP_SG,SV_POS,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z
a,138150,0.000,-1.848,36.000,-1.848,4.482,0.098,0.145,0.160,2.036,9.437,2.247
a,138155,0.000,-2.582,36.000,-2.582,3.823,-0.283,-0.114,0.389,2.052,9.446,1.984
a,138158,0.000,-3.302,36.000,-3.302,3.208,-0.207,0.115,-0.817,2.185,9.383,2.260
a,138162,0.000,-4.004,36.000,-4.004,2.593,-0.222,-0.084,-0.405,2.048,9.448,1.948
a,138167,0.000,-4.684,36.000,-4.684,2.549,-0.222,-0.114,0.022,2.128,9.407,2.175
a,138170,0.000,-5.337,36.000,-5.337,0.703,0.190,0.557,0.648,1.980,9.533,2.137
a,138174,0.000,-5.960,36.000,-5.960,-0.308,-0.467,-0.328,-1.275,2.257,9.475,1.999
a,138178,0.000,-6.549,36.000,-6.549,-0.352,-0.161,0.328,1.122,2.009,9.323,2.206
a,138182,0.000,-7.102,36.000,-7.102,-1.406,0.175,0.557,0.160,1.954,9.452,1.974
a,138186,0.000,-7.614,36.000,-7.614,-0.967,-0.451,-0.771,-0.466,2.385,9.422,2.152
a,138190,0.000,-8.083,36.000,-8.083,-2.197,0.159,0.054,0.557,1.896,9.459,2.136
a,138194,0.000,-8.506,36.000,-8.506,-3.076,-0.054,0.206,-0.146,2.132,9.412,2.121
a,138198,0.000,-8.880,36.000,-8.880,-3.516,-0.222,-0.267,0.801,2.222,9.541,2.054
a,138202,0.000,-9.203,36.000,-9.203,-4.263,-0.008,-0.007,0.480,1.951,9.437,2.186
a,138206,0.000,-9.473,36.000,-9.473,-4.570,-0.390,0.252,0.083,2.148,9.515,2.069
a,138210,0.000,-9.689,36.000,-9.689,-5.273,-0.039,-0.221,1.228,2.179,9.456,2.145
a,138215,0.000,-9.849,36.000,-9.849,-5.757,-0.176,0.206,0.175,1.952,9.450,2.085
a,138218,0.000,-9.952,36.000,-9.952,-5.845,-0.115,0.313,0.343,2.167,9.422,2.168
a,138222,0.000,-9.998,36.000,-9.998,-6.372,-0.405,-0.984,-0.619,2.169,9.600,2.041
a,138226,0.000,-9.985,36.000,-9.985,-5.010,-0.207,0.390,-0.420,2.009,9.403,2.206
a,138230,0.000,-9.915,36.000,-9.915,-6.724,0.388,0.267,1.167,2.046,9.576,2.103
a,138234,0.000,-9.786,36.000,-9.786,-7.207,0.007,-0.359,0.419,2.144,9.527,2.154
a,138238,0.000,-9.601,36.000,-9.601,-7.295,-0.237,0.038,-0.634,1.988,9.489,2.139
a,138242,0.000,-9.360,36.000,-9.360,-7.383,0.098,0.420,0.267,2.058,9.420,2.115
a,138246,0.000,-9.064,36.000,-9.064,-7.383,0.221,-0.068,0.954,2.163,9.440,2.105
a,138250,0.000,-8.714,36.000,-8.714,-7.383,-0.176,-0.099,0.908,2.077,9.456,2.122
a,138255,0.000,-8.313,36.000,-8.313,-7.339,0.175,0.435,1.213,2.015,9.470,2.151
a,138259,0.000,-7.864,36.000,-7.864,-7.339,0.098,0.023,-0.359,2.144,9.465,2.096
a,138262,0.000,-7.368,36.000,-7.368,-7.427,-0.070,-0.282,-0.726,2.139,9.477,2.079
a,138266,0.000,-6.828,36.000,-6.828,-7.383,0.068,0.084,-0.084,2.005,9.404,2.133
a,138270,0.000,-6.248,36.000,-6.248,-7.339,0.083,0.267,-0.817,2.083,9.459,2.099
a,138274,0.000,-5.630,36.000,-5.630,-7.427,-0.222,-0.496,-0.084,2.130,9.590,2.149
a,138278,0.000,-4.979,36.000,-4.979,-7.383,0.037,0.145,-0.634,2.052,9.486,2.157
a,138283,0.000,-4.298,36.000,-4.298,-7.383,0.266,0.206,0.053,2.093,9.475,2.095
a,138287,0.000,-3.591,36.000,-3.591,-7.910,0.251,-0.114,-0.329,2.138,9.471,2.101
a,138290,0.000,-2.862,36.000,-2.862,-5.098,0.037,-0.206,0.465,2.067,9.488,2.107
a,138294,0.000,-2.116,36.000,-2.116,-7.207,0.159,-0.175,0.053,2.085,9.420,2.115
a,138298,0.000,-1.357,36.000,-1.357,-6.460,-0.008,0.390,0.847,2.061,9.482,2.130
a,138302,0.000,-0.590,36.000,-0.590,-6.328,-0.070,-0.404,-1.199,2.210,9.625,2.076
a,138306,0.000,0.182,36.000,0.182,-3.779,-0.115,-0.053,0.465,2.002,9.489,2.187
a,138311,0.000,0.953,36.000,0.953,-4.966,0.633,0.038,-1.245,2.033,9.424,2.102
a,138315,0.000,1.719,36.000,1.719,-4.307,0.144,-0.068,-0.649,2.211,9.544,2.154
a,138318,0.000,2.475,36.000,2.475,-3.164,0.327,-0.007,-0.115,1.992,9.432,2.142
a,138323,0.000,3.217,36.000,3.217,-2.549,0.190,-0.007,-1.245,2.076,9.473,2.149
a,138326,0.000,3.940,36.000,3.940,-2.153,0.587,0.603,0.984,2.042,9.354,2.162
a,138330,0.000,4.640,36.000,4.640,-0.264,-0.115,-0.603,-0.130,2.114,9.430,1.966
a,138334,0.000,5.312,36.000,5.312,-0.879,0.312,-0.023,-0.588,2.052,9.281,2.288
a,138338,0.000,5.953,36.000,5.953,-0.220,0.037,0.252,-1.168,2.017,9.554,1.964
a,138342,0.000,6.558,36.000,6.558,0.659,-0.054,-0.450,0.145,2.247,9.503,2.188
a,138346,0.000,7.125,36.000,7.125,1.934,0.037,0.267,-1.016,1.976,9.487,2.027
a,138350,0.000,7.648,36.000,7.648,2.593,-0.283,0.115,0.526,2.110,9.574,2.091
a,138354,0.000,8.126,36.000,8.126,3.252,0.434,0.115,0.832,2.128,9.418,2.257
a,138358,0.000,8.555,36.000,8.555,3.911,-0.558,-0.389,-0.619,2.101,9.585,1.988
a,138362,0.000,8.932,36.000,8.932,4.614,0.007,-0.053,1.656,2.091,9.276,2.302
a,138366,0.000,9.255,36.000,9.255,5.361,0.190,0.191,-0.970,2.004,9.499,1.962
a,138370,0.000,9.522,36.000,9.522,6.021,-0.176,-0.496,-0.191,2.288,9.438,2.200
a,138374,0.000,9.731,36.000,9.731,6.196,-0.115,-0.175,0.022,1.952,9.433,2.078
a,138378,0.000,9.881,36.000,9.881,6.680,0.251,0.481,-0.878,2.020,9.465,2.164
a,138382,0.000,9.971,36.000,9.971,6.855,-0.008,0.054,0.847,2.257,9.525,2.157
a,138386,0.000,10.000,36.000,10.000,7.603,-0.222,-0.618,-0.283,2.054,9.494,2.109
a,138390,0.000,9.968,36.000,9.968,7.646,0.098,0.634,0.312,1.962,9.462,2.236
a,138394,0.000,9.874,36.000,9.874,8.174,0.266,0.206,0.465,2.148,9.522,2.040
a,138398,0.000,9.720,36.000,9.720,8.218,-0.054,-0.588,0.801,2.191,9.470,2.143
a,138402,0.000,9.506,36.000,9.506,8.350,0.083,0.420,-0.497,1.927,9.424,2.144
a,138406,0.000,9.234,36.000,9.234,8.394,0.205,0.206,0.007,2.083,9.444,2.082
a,138410,0.000,8.904,36.000,8.904,8.438,-0.176,-0.343,0.404,2.198,9.464,2.099
a,138415,0.000,8.520,36.000,8.520,8.394,-0.070,0.038,-0.313,1.970,9.475,2.101
a,138418,0.000,8.082,36.000,8.082,8.350,0.175,0.512,0.725,2.051,9.421,2.149
a,138422,0.000,7.594,36.000,7.594,8.394,0.114,-0.252,0.022,2.136,9.480,2.066
a,138426,0.000,7.059,36.000,7.059,8.394,-0.161,-0.511,-0.115,2.085,9.474,2.103
a,138430,0.000,6.480,36.000,6.480,8.394,0.236,0.115,-1.611,2.002,9.414,2.103
a,138434,0.000,5.860,36.000,5.860,9.536,-0.100,0.145,0.801,2.138,9.463,2.090
a,138438,0.000,5.203,36.000,5.203,8.745,-0.283,-0.007,0.022,2.108,9.528,2.138
a,138442,0.000,4.514,36.000,4.514,8.350,-0.070,-0.343,-0.237,2.060,9.494,2.101
a,138446,0.000,3.795,36.000,3.795,10.195,0.175,0.222,2.022,2.122,9.588,2.136
a,138450,0.000,3.053,36.000,3.053,8.174,-0.314,-0.542,1.671,2.144,9.499,2.101
a,138455,0.000,2.291,36.000,2.291,7.646,0.098,0.481,0.557,1.958,9.422,2.154
a,138459,0.000,1.515,36.000,1.515,7.383,-0.054,0.038,0.648,2.175,9.515,2.109
a,138463,0.000,0.728,36.000,0.728,6.680,-0.405,-0.557,-0.619,2.163,9.548,2.065
a,138466,0.000,-0.064,36.000,-0.064,7.690,0.190,0.909,-0.939,1.927,9.397,2.189
a,138470,0.000,-0.856,36.000,-0.856,6.064,-0.405,-0.465,-0.985,2.191,9.530,2.027
a,138474,0.000,-1.643,36.000,-1.643,4.790,-0.329,-0.542,0.755,2.142,9.475,2.188
a,138478,0.000,-2.420,36.000,-2.420,3.999,0.037,0.267,-0.741,1.936,9.454,2.060
a,138482,0.000,-3.183,36.000,-3.183,3.384,-0.390,-0.007,0.175,2.160,9.519,2.127
a,138486,0.000,-3.925,36.000,-3.925,2.725,-0.070,-0.114,-0.313,2.054,9.365,2.085
a,138490,0.000,-4.644,36.000,-4.644,2.065,-0.451,-0.465,-1.367,2.089,9.493,2.047
a,138494,0.000,-5.334,36.000,-5.334,1.362,-0.100,0.512,0.236,2.051,9.443,2.235
a,138499,0.000,-5.990,36.000,-5.990,-0.264,-0.070,-0.389,-0.680,2.145,9.431,1.973
a,138503,0.000,-6.608,36.000,-6.608,0.352,-0.680,-0.374,0.251,2.114,9.513,2.164
a,138507,0.000,-7.185,36.000,-7.185,-0.967,0.312,0.588,-0.451,1.933,9.310,2.116
a,138510,0.000,-7.717,36.000,-7.717,-1.714,-0.253,-0.374,-1.336,2.201,9.494,1.972
a,138514,0.000,-8.200,36.000,-8.200,-2.241,-0.100,0.283,1.396,2.097,9.403,2.246
a,138518,0.000,-8.631,36.000,-8.631,-2.988,-0.329,0.283,-0.405,2.004,9.464,1.967
a,138522,0.000,-9.007,36.000,-9.007,-2.461,-0.207,-0.435,1.137,2.273,9.443,2.162
a,138526,0.000,-9.325,36.000,-9.325,-3.604,0.053,0.390,0.679,1.952,9.565,2.150
a,138530,0.000,-9.584,36.000,-9.584,-4.438,-0.329,-0.007,-0.207,2.144,9.527,2.057
a,138534,0.000,-9.782,36.000,-9.782,-5.054,-0.176,-0.282,0.190,2.204,9.465,2.188
a,138538,0.000,-9.917,36.000,-9.917,-5.273,0.007,0.435,1.228,1.913,9.385,2.030
a,138542,0.000,-9.988,36.000,-9.988,-6.460,0.205,0.099,-0.115,2.185,9.390,2.211
a,138547,0.000,-9.995,36.000,-9.995,-5.889,-0.283,-0.481,0.587,2.113,9.487,1.993
a,138550,0.000,-9.938,36.000,-9.938,-6.416,-0.024,-0.175,-0.420,2.014,9.352,2.191
a,138554,0.000,-9.816,36.000,-9.816,-6.548,0.379,0.880,0.097,2.024,9.392,2.155
a,138558,0.000,-9.631,36.000,-9.631,-6.460,-0.171,-0.249,-0.223,2.209,9.444,2.024
a,138562,0.000,-9.383,36.000,-9.383,-7.251,0.012,-0.020,1.059,2.089,9.428,2.155
a,138566,0.000,-9.075,36.000,-9.075,-7.251,0.363,0.926,0.525,1.859,9.328,2.121
a,138570,0.000,-8.707,36.000,-8.707,-7.295,0.333,-0.020,-0.132,2.217,9.493,2.137
a,138574,0.000,-8.282,36.000,-8.282,-7.339,-0.171,-0.372,1.334,2.139,9.443,2.085
a,138578,0.000,-7.804,36.000,-7.804,-7.295,0.058,0.025,0.677,1.951,9.407,2.139
a,138582,0.000,-7.274,36.000,-7.274,-7.339,0.104,0.193,0.662,2.151,9.465,2.133
a,138586,0.000,-6.696,36.000,-6.696,-7.339,-0.186,-0.616,-0.742,2.178,9.479,2.049
a,138590,0.000,-6.074,36.000,-6.074,-7.383,-0.049,-0.112,1.044,1.974,9.544,2.179
a,138594,0.000,-5.412,36.000,-5.412,-7.383,0.653,0.514,-0.147,2.040,9.486,2.149
a,138599,0.000,-4.714,36.000,-4.714,-5.713,-0.095,-0.387,2.097,2.178,9.552,2.142
a,138603,0.000,-3.985,36.000,-3.985,-7.778,0.257,0.071,-1.246,2.035,9.386,2.158
a,138606,0.000,-3.229,36.000,-3.229,-7.339,0.241,0.422,-0.361,2.015,9.361,2.126
a,138610,0.000,-2.452,36.000,-2.452,-6.548,-0.171,-0.188,0.006,2.188,9.512,2.114
a,138615,0.000,-1.658,36.000,-1.658,-5.713,0.043,-0.127,-0.987,2.052,9.449,2.136
a,138618,0.000,-0.852,36.000,-0.852,-5.801,0.470,0.407,-0.284,2.085,9.433,2.078
a,138622,0.000,-0.040,36.000,-0.040,-5.757,-0.217,-0.570,0.586,2.219,9.516,2.110
a,138626,0.000,0.773,36.000,0.773,-3.911,0.394,0.239,0.219,1.973,9.443,2.195
a,138631,0.000,1.581,36.000,1.581,-4.395,-0.308,-0.448,-1.414,2.116,9.647,2.089
a,138635,0.000,2.379,36.000,2.379,-3.560,0.440,0.331,1.578,2.099,9.386,2.258
a,138639,0.000,3.162,36.000,3.162,-2.593,-0.537,-0.494,0.677,2.061,9.645,1.958
a,138642,0.000,3.924,36.000,3.924,-1.802,0.486,0.575,-0.147,2.054,9.244,2.358
a,138646,0.000,4.661,36.000,4.661,-1.670,0.043,-0.081,-0.330,2.042,9.498,1.826
a,138650,0.000,5.367,36.000,5.367,-0.879,0.211,0.209,0.494,2.170,9.347,2.346
a,138654,0.000,6.038,36.000,6.038,-0.176,0.012,-0.265,0.128,1.936,9.492,1.949
a,138659,0.000,6.668,36.000,6.668,0.703,0.012,-0.204,0.174,2.241,9.469,2.259
a,138663,0.000,7.255,36.000,7.255,2.021,0.150,0.025,-0.391,2.045,9.488,2.047
a,138666,0.000,7.794,36.000,7.794,2.681,-0.278,-0.356,-0.040,2.076,9.543,2.124
a,138670,0.000,8.280,36.000,8.280,3.384,0.379,0.239,0.006,2.073,9.433,2.203
a,138675,0.000,8.712,36.000,8.712,4.087,0.089,-0.463,-1.368,2.122,9.606,2.009
a,138678,0.000,9.085,36.000,9.085,4.746,0.272,0.590,0.632,2.058,9.363,2.350
a,138682,0.000,9.397,36.000,9.397,5.537,-0.125,0.178,-0.804,2.023,9.511,1.974
a,138686,0.000,9.646,36.000,9.646,6.284,0.073,0.041,1.380,2.240,9.376,2.228
a,138690,0.000,9.830,36.000,9.830,6.284,0.211,-0.066,1.029,1.908,9.458,2.089
a,138694,0.000,9.947,36.000,9.947,6.680,0.150,-0.097,-0.926,2.145,9.415,2.154
a,138698,0.000,9.998,36.000,9.998,7.383,-0.171,-0.005,0.937,2.200,9.516,2.108
a,138702,0.000,9.981,36.000,9.981,7.646,-0.385,-0.020,0.006,1.939,9.547,2.116
a,138706,0.000,9.896,36.000,9.896,7.690,0.089,0.361,-0.452,2.066,9.431,2.175
a,138710,0.000,9.744,36.000,9.744,8.174,-0.217,-0.173,0.555,2.161,9.497,2.005
a,138714,0.000,9.525,36.000,9.525,8.218,-0.125,-0.341,0.174,2.095,9.428,2.156
a,138718,0.000,9.241,36.000,9.241,8.306,0.104,0.514,-0.147,2.008,9.404,2.113
a,138722,0.000,8.894,36.000,8.894,8.306,-0.217,0.086,-0.055,2.160,9.492,2.101
a,138726,0.000,8.487,36.000,8.487,8.262,0.043,-0.463,-1.017,2.124,9.495,2.115
a,138731,0.000,8.020,36.000,8.020,8.350,0.287,0.010,-0.162,1.988,9.431,2.127
a,138734,0.000,7.499,36.000,7.499,8.306,-0.064,0.254,-1.414,2.118,9.431,2.124
a,138738,0.000,6.926,36.000,6.926,8.306,-0.278,-0.249,0.784,2.142,9.465,2.105
a,138742,0.000,6.305,36.000,6.305,8.350,0.180,0.117,0.219,1.980,9.325,2.155
a,138746,0.000,5.640,36.000,5.640,9.756,0.272,0.132,-0.132,2.113,9.416,2.110
a,138750,0.000,4.936,36.000,4.936,9.448,-0.018,-0.509,-0.422,2.157,9.438,2.107
a,138755,0.000,4.198,36.000,4.198,8.306,-0.125,-0.188,-0.544,2.033,9.494,2.137
a,138759,0.000,3.430,36.000,3.430,8.262,-0.385,0.377,0.723,2.095,9.388,2.078
a,138762,0.000,2.638,36.000,2.638,7.690,-0.217,0.300,0.219,2.083,9.499,2.095
a,138766,0.000,1.827,36.000,1.827,7.646,-0.385,-0.249,0.006,2.138,9.531,2.115
a,138770,0.000,1.003,36.000,1.003,6.855,0.089,-0.249,-0.773,2.073,9.364,2.131
a,138774,0.000,0.171,36.000,0.171,6.636,0.058,0.483,0.647,2.024,9.329,2.079
a,138778,0.000,-0.662,36.000,-0.662,7.646,0.043,0.178,-0.422,2.108,9.396,2.148
a,138783,0.000,-1.492,36.000,-1.492,6.240,-0.324,-0.570,-0.208,2.161,9.513,2.059
a,138787,0.000,-2.311,36.000,-2.311,4.526,0.226,-0.066,1.578,2.009,9.313,2.212
a,138791,0.000,-3.115,36.000,-3.115,3.867,-0.232,0.086,-0.865,2.126,9.492,1.970
a,138794,0.000,-3.897,36.000,-3.897,3.208,-0.125,0.575,-0.666,2.102,9.465,2.280
a,138799,0.000,-4.653,36.000,-4.653,2.461,-0.278,-0.265,-0.422,2.087,9.491,1.980
a,138803,0.000,-5.377,36.000,-5.377,1.758,-0.064,0.086,-0.269,2.045,9.354,2.174
a,138807,0.000,-6.064,36.000,-6.064,3.296,0.165,0.575,0.296,2.033,9.434,2.127
a,138810,0.000,-6.708,36.000,-6.708,-0.352,-0.766,-0.509,0.387,2.101,9.415,2.034
a,138814,0.000,-7.306,36.000,-7.306,-1.450,0.104,0.193,0.509,2.046,9.261,2.254
a,138818,0.000,-7.852,36.000,-7.852,-1.758,-0.446,-0.463,-0.254,2.061,9.634,1.927
a,138822,0.000,-8.344,36.000,-8.344,-2.329,0.272,0.300,0.250,2.133,9.291,2.295
a,138826,0.000,-8.777,36.000,-8.777,-3.120,-0.614,-0.341,-0.147,2.033,9.531,1.907
a,138830,0.000,-9.149,36.000,-9.149,-3.120,0.165,0.041,0.494,2.139,9.501,2.278
a,138834,0.000,-9.456,36.000,-9.456,-4.395,0.073,0.316,1.105,2.093,9.468,2.084
a,138838,0.000,-9.696,36.000,-9.696,-5.054,-0.492,-1.318,0.586,2.240,9.543,2.047
a,138842,0.000,-9.867,36.000,-9.867,-2.505,-0.095,0.529,2.174,1.924,9.309,2.197
a,138846,0.000,-9.969,36.000,-9.969,-5.757,-0.018,0.361,-0.865,2.040,9.527,2.012
a,138850,0.000,-10.000,36.000,-10.000,-5.933,-0.110,-0.601,-1.384,2.265,9.457,2.133
a,138854,0.000,-9.959,36.000,-9.959,-6.460,-0.018,-0.188,-0.498,1.943,9.458,2.043
a,138858,0.000,-9.848,36.000,-9.848,-5.010,0.165,0.468,0.296,2.027,9.413,2.191
a,138863,0.000,-9.666,36.000,-9.666,-7.207,-0.110,-0.188,0.051,2.200,9.533,2.023
a,138866,0.000,-9.415,36.000,-9.415,-7.339,-0.049,-0.509,-0.040,2.060,9.408,2.149
a,138870,0.000,-9.097,36.000,-9.097,-7.339,0.272,0.514,-0.086,1.986,9.412,2.176
a,138874,0.000,-8.713,36.000,-8.713,-7.339,0.104,-0.036,-0.223,2.148,9.433,2.076
a,138878,0.000,-8.266,36.000,-8.266,-7.383,0.058,-0.127,0.326,2.160,9.473,2.132
a,138882,0.000,-7.759,36.000,-7.759,-7.383,0.440,0.086,0.204,2.005,9.428,2.125
a,138886,0.000,-7.197,36.000,-7.197,-7.339,0.058,0.193,0.051,2.093,9.457,2.091
a,138890,0.000,-6.582,36.000,-6.582,-7.339,-0.049,-0.204,0.067,2.193,9.465,2.154
a,138894,0.000,-5.919,36.000,-5.919,-7.295,0.104,-0.066,0.433,2.029,9.444,2.076
a,138899,0.000,-5.213,36.000,-5.213,-7.339,-0.049,0.316,0.616,2.083,9.527,2.150
a,138903,0.000,-4.469,36.000,-4.469,-7.295,0.104,-0.249,-0.178,2.097,9.572,2.073
a,138906,0.000,-3.693,36.000,-3.693,-7.383,0.165,-0.081,0.311,2.101,9.378,2.133
a,138910,0.000,-2.888,36.000,-2.888,-5.845,0.272,0.254,0.311,2.020,9.348,2.124
a,138914,0.000,-2.063,36.000,-2.063,-7.251,0.073,-0.020,1.059,2.161,9.519,2.127
a,138918,0.000,-1.222,36.000,-1.222,-6.548,0.165,-0.020,0.311,2.107,9.458,2.139
a,138923,0.000,-0.371,36.000,-0.371,-5.229,0.424,-0.020,-0.773,2.076,9.448,2.058
a,138926,0.000,0.483,36.000,0.483,-5.273,-0.476,-0.234,2.189,2.164,9.591,2.103
a,138931,0.000,1.334,36.000,1.334,-5.229,0.440,0.483,0.738,2.014,9.365,2.107
a,138935,0.000,2.176,36.000,2.176,-4.966,-0.507,-0.127,-1.033,2.122,9.590,2.028
a,138938,0.000,3.002,36.000,3.002,-3.560,0.486,0.316,0.540,2.091,9.319,2.260
a,138942,0.000,3.807,36.000,3.807,-2.944,-0.553,-0.127,-0.819,2.023,9.577,1.932
a,138946,0.000,4.584,36.000,4.584,-2.109,0.806,0.193,-0.727,2.091,9.295,2.391
a,138950,0.000,5.329,36.000,5.329,-1.538,-0.385,-0.295,0.067,2.064,9.596,1.866
a,138954,0.000,6.034,36.000,6.034,-0.308,0.486,0.193,-0.132,2.087,9.357,2.374
a,138959,0.000,6.696,36.000,6.696,1.230,-0.385,-0.204,0.021,2.054,9.651,1.913
a,138963,0.000,7.309,36.000,7.309,1.846,0.134,0.468,1.242,2.079,9.437,2.294
a,138966,0.000,7.868,36.000,7.868,2.461,-0.217,-0.509,-0.208,2.099,9.615,1.967
a,138971,0.000,8.369,36.000,8.369,3.252,0.058,-0.188,0.006,2.071,9.343,2.276
a,138975,0.000,8.809,36.000,8.809,4.043,-0.400,0.025,-1.094,2.108,9.653,1.944
a,138978,0.000,9.183,36.000,9.183,4.746,0.150,0.025,-0.941,2.114,9.389,2.285
a,138982,0.000,9.490,36.000,9.490,5.581,-0.125,0.438,0.647,1.952,9.454,2.022
a,138986,0.000,9.726,36.000,9.726,6.196,0.195,-0.463,-0.269,2.193,9.337,2.258
a,138990,0.000,9.890,36.000,9.890,6.987,0.043,0.041,0.219,1.996,9.471,2.041
a,138994,0.000,9.981,36.000,9.981,6.680,0.379,0.254,0.357,2.116,9.364,2.184
a,138998,0.000,9.997,36.000,9.997,7.515,-0.324,-0.494,0.784,2.201,9.578,2.067
a,139002,0.000,9.938,36.000,9.938,7.646,-0.110,-0.249,0.006,2.027,9.477,2.178
a,139006,0.000,9.805,36.000,9.805,8.086,0.134,0.102,-0.345,2.021,9.498,2.121
a,139010,0.000,9.599,36.000,9.599,8.789,0.073,-0.066,1.426,2.216,9.458,2.144
a,139015,0.000,9.320,36.000,9.320,8.394,-0.171,-0.127,0.265,2.021,9.482,2.101
a,139018,0.000,8.971,36.000,8.971,8.394,0.089,0.285,-0.376,2.021,9.397,2.201
a,139022,0.000,8.555,36.000,8.555,8.394,0.226,0.148,1.364,2.151,9.480,2.081
a,139026,0.000,8.073,36.000,8.073,8.745,-0.110,-0.295,0.540,2.093,9.425,2.084
a,139030,0.000,7.531,36.000,7.531,8.394,-0.125,0.025,-0.437,1.993,9.415,2.116
a,139034,0.000,6.931,36.000,6.931,8.789,-0.003,0.117,-0.804,2.102,9.477,2.091
a,139038,0.000,6.279,36.000,6.279,8.745,0.089,-0.356,-0.376,2.173,9.473,2.114
a,139042,0.000,5.578,36.000,5.578,8.701,-0.034,-0.097,0.387,2.027,9.469,2.113
a,139046,0.000,4.835,36.000,4.835,8.745,0.058,0.132,0.006,2.099,9.471,2.142
a,139051,0.000,4.055,36.000,4.055,8.745,-0.171,0.071,-0.101,2.163,9.475,2.107
a,139055,0.000,3.243,36.000,3.243,9.624,-0.186,-0.188,-1.414,2.070,9.445,2.131
a,139059,0.000,2.406,36.000,2.406,8.086,0.104,0.132,0.311,2.008,9.459,2.124
a,139062,0.000,1.550,36.000,1.550,9.097,-0.018,0.086,-0.605,2.114,9.522,2.120
a,139066,0.000,0.682,36.000,0.682,6.943,-0.018,-0.784,-1.078,2.200,9.377,2.087
a,139070,0.000,-0.192,36.000,-0.192,7.690,-0.125,-0.188,-1.307,1.976,9.457,2.136
a,139074,0.000,-1.065,36.000,-1.065,7.690,0.318,1.003,-0.468,1.993,9.392,2.150
a,139079,0.000,-1.930,36.000,-1.930,5.977,-0.125,-0.616,-0.315,2.304,9.503,2.004
a,139083,0.000,-2.781,36.000,-2.781,4.834,-0.125,0.331,0.937,1.974,9.297,2.223
a,139087,0.000,-3.612,36.000,-3.612,3.516,-0.232,-0.127,-1.200,2.014,9.404,2.055
a,139090,0.000,-4.415,36.000,-4.415,3.164,-0.095,0.804,1.471,2.132,9.480,2.203
a,139094,0.000,-5.185,36.000,-5.185,2.593,0.104,-0.509,-0.116,2.224,9.471,2.070
a,139098,0.000,-5.915,36.000,-5.915,1.362,-0.369,0.483,1.471,1.967,9.473,2.211
a,139102,0.000,-6.600,36.000,-6.600,-0.088,0.348,-0.097,-1.979,2.138,9.461,2.150
a,139107,0.000,-7.234,36.000,-7.234,-0.439,-0.721,-0.463,-1.017,2.185,9.401,2.078
a,139111,0.000,-7.813,36.000,-7.813,-1.538,0.379,-0.081,0.097,2.061,9.446,2.188
a,139114,0.000,-8.332,36.000,-8.332,-1.802,-0.598,0.193,0.158,2.014,9.389,2.039
a,139119,0.000,-8.786,36.000,-8.786,-2.461,0.272,0.377,0.754,2.149,9.373,2.179
a,139123,0.000,-9.173,36.000,-9.173,-3.164,-0.186,-0.631,-0.788,2.130,9.410,2.004
a,139126,0.000,-9.488,36.000,-9.488,-3.823,0.058,0.804,0.433,1.933,9.268,2.219
a,139130,0.000,-9.730,36.000,-9.730,-4.438,0.211,0.361,0.311,2.118,9.367,2.066
a,139134,0.000,-9.896,36.000,-9.896,-5.186,-0.492,-0.723,0.525,2.209,9.521,2.047
a,139138,0.000,-9.984,36.000,-9.984,-5.713,0.272,0.422,0.983,1.920,9.315,2.225
a,139142,0.000,-9.995,36.000,-9.995,-5.977,0.089,0.254,-1.262,2.095,9.523,2.006
a,139146,0.000,-9.927,36.000,-9.927,-6.548,-0.064,-0.402,-0.804,2.278,9.401,2.195
a,139150,0.000,-9.782,36.000,-9.782,-7.075,-0.018,0.468,-1.048,1.844,9.445,2.034
a,139154,0.000,-9.559,36.000,-9.559,-7.207,0.363,0.621,-0.407,2.083,9.410,2.188
a,139158,0.000,-9.261,36.000,-9.261,-7.295,-0.125,-0.402,-0.422,2.170,9.421,2.051
a,139162,0.000,-8.891,36.000,-8.891,-7.251,0.058,-0.005,0.509,2.009,9.336,2.138
a,139167,0.000,-8.450,36.000,-8.450,-7.295,0.211,0.758,0.418,2.066,9.425,2.160
a,139170,0.000,-7.941,36.000,-7.941,-7.251,0.089,-0.295,-1.033,2.144,9.457,2.055
a,139174,0.000,-7.370,36.000,-7.370,-7.339,-0.034,-0.310,0.143,2.120,9.455,2.143
a,139178,0.000,-6.740,36.000,-6.740,-7.339,0.272,0.300,-0.010,1.978,9.427,2.108
a,139182,0.000,-6.057,36.000,-6.057,-7.339,0.257,-0.249,-1.109,2.155,9.479,2.112
a,139186,0.000,-5.324,36.000,-5.324,-6.372,0.058,-0.234,0.555,2.154,9.464,2.126
a,139190,0.000,-4.549,36.000,-4.549,-6.592,0.043,-0.081,-0.376,1.964,9.404,2.133
a,139194,0.000,-3.738,36.000,-3.738,-7.339,0.486,0.270,0.540,2.089,9.353,2.143
a,139199,0.000,-2.896,36.000,-2.896,-5.889,-0.125,-0.326,0.677,2.191,9.474,2.079
a,139203,0.000,-2.030,36.000,-2.030,-7.207,-0.064,-0.249,-0.605,2.064,9.443,2.138
a,139206,0.000,-1.148,36.000,-1.148,-5.273,0.058,0.285,-0.254,1.982,9.412,2.155
a,139210,0.000,-0.255,36.000,-0.255,-5.977,-0.018,-0.295,-0.849,2.257,9.570,2.025
