HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,SWP_SG,SV_POS,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z
a,80523,0.000,0.000,36.000,0.000,4.087,0.047,-0.043,1.497,2.228,9.357,2.194
a,80527,0.000,0.000,36.000,0.000,4.087,0.032,-0.119,0.184,2.225,9.354,2.206
a,80531,0.000,0.000,36.000,0.000,3.999,-0.152,-0.058,-0.686,2.219,9.349,2.191
a,80535,0.000,0.000,36.000,0.000,4.087,-0.243,0.110,-0.091,2.219,9.354,2.213
a,80540,0.000,0.000,36.000,0.000,4.043,-0.045,0.049,-0.854,2.219,9.303,2.221
a,80543,0.000,0.000,36.000,0.000,4.131,-0.197,0.186,0.673,2.218,9.335,2.200
a,80547,0.000,0.000,36.000,0.000,4.131,0.077,0.141,0.703,2.234,9.357,2.198
a,80551,0.000,0.000,36.000,0.000,4.087,-0.228,0.125,-0.472,2.197,9.363,2.197
a,80555,0.000,0.000,36.000,0.000,4.043,0.184,0.003,-0.381,2.222,9.365,2.191
a,80560,0.000,0.000,36.000,0.000,4.043,0.245,-0.058,-0.106,2.210,9.365,2.206
a,80564,0.000,0.000,36.000,0.000,4.087,-0.075,-0.058,-0.091,2.234,9.354,2.230
a,80567,0.000,0.000,36.000,0.000,4.087,0.016,0.003,-1.236,2.225,9.351,2.219
a,80571,0.000,0.000,36.000,0.000,3.999,0.139,-0.333,-0.274,2.215,9.336,2.224
a,80575,0.000,0.000,36.000,0.000,4.043,-0.182,0.141,1.115,2.234,9.316,2.191
a,80579,0.000,0.000,36.000,0.000,4.087,-0.045,0.064,-0.030,2.222,9.310,2.199
a,80583,0.000,0.000,36.000,0.000,4.043,0.032,0.186,0.779,2.204,9.316,2.194
a,80588,0.000,0.000,36.000,0.000,4.087,-0.014,-0.104,0.947,2.209,9.317,2.201
a,80591,0.000,0.000,36.000,0.000,4.087,0.077,-0.043,0.444,2.219,9.354,2.185
a,80596,0.000,0.000,36.000,0.000,4.043,-0.197,0.018,0.779,2.199,9.353,2.227
a,80600,0.000,0.000,36.000,0.000,4.131,-0.075,0.217,-0.427,2.218,9.377,2.198
a,80603,0.000,0.000,36.000,0.000,4.043,-0.029,0.247,0.383,2.240,9.353,2.215
a,80607,0.000,0.000,36.000,0.000,4.131,-0.136,-0.043,0.566,2.219,9.317,2.191
a,80611,0.000,0.000,36.000,0.000,4.131,0.139,-0.149,-0.045,2.222,9.340,2.191
a,80615,0.000,0.000,36.000,0.000,4.087,0.123,-0.119,-1.679,2.240,9.334,2.217
a,80619,0.000,0.000,36.000,0.000,4.043,-0.213,-0.119,-1.129,2.212,9.340,2.195
a,80623,0.000,0.000,36.000,0.000,4.087,0.032,0.049,-0.411,2.215,9.349,2.194
a,80627,0.000,0.000,36.000,0.000,4.087,0.016,0.018,-0.747,2.230,9.345,2.217
a,80631,0.000,0.000,36.000,0.000,4.087,0.077,-0.119,0.169,2.212,9.346,2.206
a,80635,0.000,0.000,36.000,0.000,4.043,0.093,-0.272,0.291,2.218,9.339,2.185
a,80639,0.000,0.000,36.000,0.000,4.043,0.077,0.217,0.092,2.209,9.317,2.211
a,80643,0.000,0.000,36.000,0.000,4.131,-0.014,0.247,1.161,2.219,9.345,2.213
a,80647,0.000,0.000,36.000,0.000,3.999,-0.029,-0.256,-0.305,2.222,9.319,2.217
a,80652,0.000,0.000,36.000,0.000,4.087,0.016,-0.104,0.077,2.237,9.319,2.221
a,80655,0.000,0.000,36.000,0.000,4.087,-0.060,-0.073,-1.770,2.217,9.330,2.200
a,80659,0.000,0.000,36.000,0.000,4.043,-0.228,0.125,-0.900,2.181,9.316,2.203
a,80663,0.000,0.000,36.000,0.000,4.043,0.077,-0.149,0.169,2.234,9.331,2.207
a,80667,0.000,0.000,36.000,0.000,4.087,0.077,-0.165,0.169,2.228,9.335,2.209
a,80671,0.000,0.000,36.000,0.000,4.043,0.062,0.125,-0.701,2.237,9.335,2.207
a,80675,0.000,0.000,36.000,0.000,4.043,0.032,-0.043,0.230,2.201,9.339,2.200
a,80679,0.000,0.000,36.000,0.000,3.999,-0.029,-0.058,0.077,2.204,9.342,2.154
a,80683,0.000,0.000,36.000,0.000,4.087,-0.014,-0.027,0.947,2.228,9.328,2.192
a,80688,0.000,0.000,36.000,0.000,4.131,0.077,-0.165,-0.167,2.218,9.333,2.215
a,80692,0.000,0.000,36.000,0.000,4.131,0.139,-0.226,-0.106,2.224,9.316,2.192
a,80695,0.000,0.000,36.000,0.000,4.043,-0.029,0.018,-0.411,2.218,9.346,2.221
a,80700,0.000,0.000,36.000,0.000,4.175,0.062,-0.226,-0.976,2.224,9.349,2.200
a,80703,0.000,0.000,36.000,0.000,4.087,0.016,-0.119,-0.793,2.187,9.336,2.229
a,80707,0.000,0.000,36.000,0.000,4.043,0.200,0.247,0.062,2.205,9.341,2.207
a,80711,0.000,0.000,36.000,0.000,4.131,-0.045,0.171,-1.068,2.210,9.340,2.194
a,80716,0.000,0.000,36.000,0.000,4.087,0.016,-0.165,-1.388,2.203,9.339,2.206
a,80720,0.000,0.000,36.000,0.000,4.087,0.032,0.247,0.215,2.224,9.364,2.211
a,80723,0.000,0.000,36.000,0.000,4.087,0.139,0.125,0.596,2.225,9.360,2.207
a,80727,0.000,0.000,36.000,0.000,4.087,0.123,-0.211,-1.679,2.219,9.345,2.211
a,80731,0.000,0.000,36.000,0.000,4.131,-0.045,0.171,-1.282,2.222,9.336,2.188
a,80735,0.000,0.000,36.000,0.000,4.087,0.139,0.003,-0.045,2.228,9.351,2.213
a,80740,0.000,0.000,36.000,0.000,4.175,-0.075,0.232,0.764,2.191,9.335,2.209
a,80743,0.000,0.000,36.000,0.000,3.955,0.093,-0.134,1.222,2.224,9.339,2.206
a,80748,0.000,0.000,36.000,0.000,4.087,0.016,0.110,-0.686,2.209,9.353,2.206
a,80751,0.000,0.000,36.000,0.000,4.087,-0.136,0.034,0.505,2.203,9.357,2.172
a,80755,0.000,0.000,36.000,0.000,4.043,0.077,-0.058,-0.427,2.234,9.342,2.195
a,80759,0.000,0.000,36.000,0.000,4.087,-0.075,0.247,0.825,2.219,9.345,2.204
a,80763,0.000,0.000,36.000,0.000,4.175,-0.045,-0.119,-1.511,2.233,9.334,2.195
a,80767,0.000,0.000,36.000,0.000,4.087,-0.029,0.141,0.352,2.217,9.346,2.209
a,80771,0.000,0.000,36.000,0.000,4.087,0.108,-0.043,-1.465,2.191,9.318,2.199
a,80775,0.000,0.000,36.000,0.000,4.043,-0.014,0.186,1.237,2.191,9.330,2.188
a,80779,0.000,0.000,36.000,0.000,4.087,0.184,0.141,0.489,2.224,9.335,2.211
a,80783,0.000,0.000,36.000,0.000,4.087,-0.029,0.003,0.123,2.219,9.333,2.219
a,80787,0.000,0.000,36.000,0.000,4.043,0.077,0.171,0.657,2.225,9.351,2.191
a,80791,0.000,0.000,36.000,0.000,4.043,-0.090,0.064,-0.030,2.206,9.379,2.211
a,80795,0.000,0.000,36.000,0.000,4.043,-0.045,-0.043,-1.282,2.191,9.378,2.201
a,80799,0.000,0.000,36.000,0.000,3.999,-0.029,-0.058,-0.305,2.204,9.313,2.198
a,80804,0.000,0.000,36.000,0.000,4.131,0.077,-0.226,-0.045,2.204,9.349,2.215
a,80807,0.000,0.000,36.000,0.000,4.087,-0.304,0.049,-0.259,2.215,9.386,2.195
a,80811,0.000,0.000,36.000,0.000,4.043,0.077,0.064,0.489,2.241,9.319,2.204
a,80815,0.000,0.000,36.000,0.000,4.043,-0.136,0.247,0.383,2.204,9.331,2.182
a,80819,0.000,0.000,36.000,0.000,4.131,0.169,0.003,-0.488,2.210,9.340,2.200
a,80823,0.000,0.000,36.000,0.000,3.955,-0.136,-0.226,-0.030,2.218,9.324,2.200
a,80827,0.000,0.000,36.000,0.000,3.999,-0.136,0.018,0.459,2.199,9.349,2.215
a,80831,0.000,0.000,36.000,0.000,4.087,-0.152,-0.058,-0.518,2.240,9.325,2.195
a,80835,0.000,0.000,36.000,0.000,4.087,-0.045,-0.043,-0.198,2.215,9.345,2.201
a,80840,0.000,0.000,36.000,0.000,4.087,-0.029,0.110,-0.152,2.237,9.358,2.211
a,80844,0.000,0.000,36.000,0.000,4.043,0.139,0.003,-0.106,2.204,9.339,2.194
a,80847,0.000,0.000,36.000,0.000,3.999,0.077,0.049,-0.381,2.235,9.349,2.236
a,80851,0.000,0.000,36.000,0.000,4.175,0.016,-0.058,-0.640,2.201,9.339,2.200
a,80855,0.000,0.000,36.000,0.000,3.999,-0.152,0.110,-0.961,2.205,9.333,2.188
a,80859,0.000,0.000,36.000,0.000,4.043,0.077,0.339,-0.396,2.224,9.345,2.191
a,80864,0.000,0.000,36.000,0.000,4.043,-0.152,0.018,-0.854,2.210,9.363,2.215
a,80868,0.000,0.000,36.000,0.000,4.131,0.108,-0.104,-0.763,2.237,9.313,2.203
a,80871,0.000,0.000,36.000,0.000,4.043,0.184,-0.058,0.169,2.201,9.339,2.201
a,80875,0.000,0.000,36.000,0.000,4.087,-0.045,0.049,-1.282,2.218,9.321,2.221
a,80879,0.000,0.000,36.000,0.000,4.175,-0.304,-0.043,-0.152,2.210,9.331,2.191
a,80883,0.000,0.000,36.000,0.000,3.955,-0.075,-0.043,-0.366,2.204,9.354,2.204
a,80888,0.000,0.000,36.000,0.000,4.131,0.032,-0.149,-0.411,2.225,9.351,2.195
a,80892,0.000,0.000,36.000,0.000,4.087,-0.045,-0.043,0.184,2.203,9.373,2.215
a,80895,0.000,0.000,36.000,0.000,4.131,-0.029,-0.043,0.184,2.219,9.357,2.211
a,80900,0.000,0.000,36.000,0.000,4.043,0.139,-0.165,-0.045,2.209,9.353,2.211
a,80903,0.000,0.000,36.000,0.000,4.131,0.123,0.156,-0.656,2.210,9.321,2.201
a,80907,0.000,0.000,36.000,0.000,4.131,0.062,0.186,0.703,2.206,9.343,2.186
a,80911,0.000,0.000,36.000,0.000,4.043,0.032,0.003,0.184,2.217,9.323,2.201
a,80915,0.000,0.000,36.000,0.000,4.087,0.139,0.110,-0.427,2.191,9.333,2.229
a,80919,0.000,0.000,36.000,0.000,4.087,0.139,-0.058,-0.045,2.223,9.330,2.185
a,80923,0.000,0.000,36.000,0.000,4.043,0.032,-0.058,0.123,2.215,9.339,2.185
a,80927,0.000,0.000,36.000,0.000,4.043,0.016,0.080,0.291,2.199,9.333,2.189
a,80931,0.000,0.000,36.000,0.000,3.999,-0.029,-0.027,0.352,2.215,9.340,2.188
a,80935,0.000,0.000,36.000,0.000,4.087,0.108,-0.043,-1.358,2.209,9.324,2.189
a,80939,0.000,0.000,36.000,0.000,4.043,-0.136,-0.272,-0.366,2.242,9.361,2.195
a,80943,0.000,0.000,36.000,0.000,4.043,-0.045,-0.149,-1.663,2.233,9.371,2.188
a,80947,0.000,0.000,36.000,0.000,4.043,0.093,0.141,1.054,2.212,9.371,2.215
a,80951,0.000,0.000,36.000,0.000,4.087,0.047,-0.241,1.115,2.197,9.354,2.213
a,80956,0.000,0.000,36.000,0.000,4.087,0.245,0.064,-0.320,2.215,9.353,2.211
a,80959,0.000,0.000,36.000,0.000,4.087,0.062,0.003,-0.808,2.235,9.351,2.201
a,80963,0.000,0.000,36.000,0.000,4.131,0.016,0.018,-0.579,2.219,9.357,2.186
a,80967,0.000,0.000,36.000,0.000,4.087,0.062,-0.165,-0.488,2.221,9.327,2.179
a,80971,0.000,0.000,36.000,0.000,3.955,0.230,0.049,-0.869,2.237,9.321,2.209
a,80975,0.000,0.000,36.000,0.000,4.087,0.016,0.232,-0.045,2.210,9.366,2.191
a,80979,0.000,0.000,36.000,0.000,3.999,-0.197,-0.043,0.352,2.215,9.339,2.204
a,80983,0.000,0.000,36.000,0.000,4.087,0.016,-0.088,0.612,2.210,9.353,2.225
a,80987,0.000,0.000,36.000,0.000,4.658,-0.152,0.156,-0.793,2.233,9.341,2.209
a,80992,0.000,0.000,36.000,0.000,4.087,-0.029,0.125,-0.305,2.201,9.321,2.224
a,80995,0.000,0.000,36.000,0.000,4.043,0.032,0.003,0.016,2.193,9.369,2.209
a,80999,0.000,0.000,36.000,0.000,4.087,-0.045,0.156,-0.472,2.230,9.369,2.172
a,81003,0.000,0.000,36.000,0.000,4.043,-0.075,0.278,0.337,2.206,9.317,2.219
a,81008,0.000,0.000,36.000,0.000,4.087,0.062,0.018,-1.404,2.197,9.374,2.176
a,81012,0.000,0.000,36.000,0.000,4.087,0.062,0.049,-0.976,2.235,9.346,2.201
a,81016,0.000,0.000,36.000,0.000,4.087,0.077,0.018,0.383,2.193,9.334,2.198
a,81020,0.000,0.000,36.000,0.000,3.999,0.077,0.125,-0.213,2.212,9.330,2.211
a,81023,0.000,0.000,36.000,0.000,4.131,0.077,-0.211,0.825,2.222,9.342,2.195
a,81027,0.000,0.000,36.000,0.000,4.087,-0.075,0.049,-0.152,2.193,9.351,2.224
a,81031,0.000,0.000,36.000,0.000,4.087,-0.136,-0.119,0.184,2.212,9.351,2.207
a,81036,0.000,0.000,36.000,0.000,4.043,-0.045,-0.256,-0.305,2.218,9.341,2.189
a,81040,0.000,0.000,36.000,0.000,3.999,0.123,0.324,-0.824,2.240,9.379,2.207
a,81043,0.000,0.000,36.000,0.000,4.087,-0.197,-0.043,0.291,2.234,9.313,2.195
a,81048,0.000,0.000,36.000,0.000,4.043,0.062,0.049,-0.701,2.215,9.348,2.191
a,81051,0.000,0.000,36.000,0.000,4.131,0.032,-0.058,-0.030,2.215,9.365,2.194
a,81055,0.000,0.000,36.000,0.000,3.999,0.032,-0.027,0.459,2.215,9.330,2.198
a,81059,0.000,0.000,36.000,0.000,4.043,-0.060,-0.088,-1.190,2.206,9.331,2.180
a,81063,0.000,0.000,36.000,0.000,4.087,0.139,0.110,-1.953,2.194,9.367,2.230
a,81067,0.000,0.000,36.000,0.000,4.087,-0.014,0.141,1.115,2.234,9.353,2.207
a,81071,0.000,0.000,36.000,0.000,4.043,-0.045,0.293,0.383,2.219,9.365,2.222
a,81075,0.000,0.000,36.000,0.000,3.999,0.184,0.141,0.215,2.217,9.351,2.192
a,81079,0.000,0.000,36.000,0.000,3.999,-0.075,-0.134,0.566,2.204,9.328,2.207
a,81083,0.000,0.000,36.000,0.000,4.087,-0.152,-0.043,-0.472,2.206,9.359,2.213
a,81087,0.000,0.000,36.000,0.000,4.087,0.077,0.080,0.489,2.233,9.374,2.195
a,81092,0.000,0.000,36.000,0.000,3.999,0.200,0.141,1.054,2.199,9.321,2.207
a,81095,0.000,0.000,36.000,0.000,4.043,0.184,-0.119,-0.381,2.224,9.354,2.188
a,81099,0.000,0.000,36.000,0.000,4.043,-0.029,0.064,-0.411,2.215,9.342,2.198
a,81103,0.000,0.000,36.000,0.000,4.087,-0.197,0.247,0.825,2.218,9.322,2.246
a,81107,0.000,0.000,36.000,0.000,4.131,-0.060,0.125,-1.450,2.240,9.319,2.186
a,81111,0.000,0.000,36.000,0.000,4.043,0.093,-0.211,1.268,2.209,9.358,2.195
a,81115,0.000,0.000,36.000,0.000,4.131,-0.060,0.171,0.947,2.203,9.358,2.223
a,81119,0.000,0.000,36.000,0.000,4.087,-0.090,0.018,-0.579,2.201,9.359,2.198
a,81123,0.000,0.000,36.000,0.000,4.043,-0.029,0.064,0.566,2.203,9.336,2.204
a,81127,0.000,0.000,36.000,0.000,4.131,-0.136,0.110,-0.366,2.203,9.334,2.188
a,81131,0.000,0.000,36.000,0.000,4.087,0.047,0.064,1.665,2.228,9.330,2.191
a,81136,0.000,0.000,36.000,0.000,4.087,0.093,-0.088,1.268,2.203,9.310,2.195
a,81140,0.000,0.000,36.000,0.000,4.087,-0.060,-0.211,-0.579,2.217,9.351,2.222
a,81143,0.000,0.000,36.000,0.000,3.999,0.307,0.247,0.917,2.257,9.340,2.198
a,81147,0.000,0.000,36.000,0.000,4.043,-0.136,0.125,-0.259,2.218,9.360,2.209
a,81151,0.000,0.000,36.000,0.000,4.043,0.077,0.171,0.489,2.204,9.367,2.188
a,81155,0.000,0.000,36.000,0.000,4.087,-0.197,0.003,-0.030,2.235,9.340,2.213
a,81160,0.000,0.000,36.000,0.000,4.087,0.087,0.007,0.758,2.209,9.354,2.213
a,81164,0.000,0.000,36.000,0.000,4.087,-0.065,-0.099,1.445,2.210,9.334,2.195
a,81168,0.000,0.000,36.000,0.000,4.131,-0.035,-0.222,-0.800,2.228,9.346,2.211
a,81171,0.000,0.000,36.000,0.000,4.043,0.301,-0.176,-0.113,2.222,9.331,2.194
a,81175,0.000,0.000,36.000,0.000,4.087,0.133,-0.115,-1.242,2.233,9.334,2.182
a,81179,0.000,0.000,36.000,0.000,4.043,-0.065,0.343,0.437,2.235,9.334,2.200
a,81183,0.000,0.000,36.000,0.000,4.175,0.041,-0.038,1.399,2.203,9.345,2.199
a,81188,0.000,0.000,36.000,0.000,4.087,-0.020,0.007,0.238,2.230,9.319,2.229
a,81192,0.000,0.000,36.000,0.000,4.131,0.087,0.221,0.742,2.204,9.351,2.215
a,81195,0.000,0.000,36.000,0.000,4.087,0.057,-0.222,-1.029,2.215,9.334,2.205
a,81200,0.000,0.000,36.000,0.000,4.087,-0.127,0.007,-0.036,2.230,9.354,2.195
a,81203,0.000,0.000,36.000,0.000,4.087,0.041,0.069,0.284,2.199,9.339,2.194
a,81207,0.000,0.000,36.000,0.000,4.087,-0.081,0.053,-0.357,2.243,9.333,2.201
a,81211,0.000,0.000,36.000,0.000,4.131,0.148,-0.206,1.277,2.237,9.355,2.212
a,81215,0.000,0.000,36.000,0.000,4.131,-0.157,0.007,-0.739,2.206,9.353,2.184
a,81219,0.000,0.000,36.000,0.000,3.999,-0.065,0.023,0.406,2.230,9.378,2.219
a,81223,0.000,0.000,36.000,0.000,4.043,0.102,0.023,0.987,2.210,9.319,2.223
a,81227,0.000,0.000,36.000,0.000,4.087,0.072,-0.038,0.758,2.225,9.299,2.206
a,81231,0.000,0.000,36.000,0.000,4.043,-0.188,-0.145,0.284,2.235,9.340,2.194
a,81235,0.000,0.000,36.000,0.000,4.131,0.194,-0.054,-0.326,2.228,9.357,2.188
a,81239,0.000,0.000,36.000,0.000,4.087,-0.065,0.038,-0.311,2.212,9.331,2.175
a,81244,0.000,0.000,36.000,0.000,4.087,0.041,0.114,-0.036,2.235,9.348,2.207
a,81247,0.000,0.000,36.000,0.000,4.043,-0.020,0.007,0.513,2.209,9.357,2.211
a,81251,0.000,0.000,36.000,0.000,4.043,0.087,-0.130,-0.052,2.203,9.333,2.195
a,81255,0.000,0.000,36.000,0.000,4.043,0.087,-0.160,0.162,2.206,9.322,2.209
a,81259,0.000,0.000,36.000,0.000,4.131,0.164,0.007,1.048,2.224,9.322,2.204
a,81263,0.000,0.000,36.000,0.000,4.043,0.118,0.007,-0.601,2.235,9.341,2.189
a,81267,0.000,0.000,36.000,0.000,4.131,-0.020,0.038,0.025,2.201,9.335,2.188
a,81271,0.000,0.000,36.000,0.000,4.087,0.072,-0.069,-0.861,2.188,9.349,2.227
a,81275,0.000,0.000,36.000,0.000,4.043,-0.127,-0.038,0.773,2.212,9.342,2.200
a,81279,0.000,0.000,36.000,0.000,4.087,-0.249,0.175,0.284,2.230,9.333,2.225
a,81283,0.000,0.000,36.000,0.000,4.087,-0.127,-0.160,0.132,2.215,9.339,2.194
a,81288,0.000,0.000,36.000,0.000,4.043,-0.233,0.130,0.727,2.233,9.367,2.194
a,81292,0.000,0.000,36.000,0.000,4.087,-0.142,-0.115,-1.334,2.224,9.365,2.207
a,81295,0.000,0.000,36.000,0.000,4.087,-0.020,-0.008,-0.204,2.218,9.346,2.201
a,81299,0.000,0.000,36.000,0.000,3.999,-0.035,0.099,-1.120,2.194,9.346,2.236
a,81303,0.000,0.000,36.000,0.000,3.955,0.133,0.114,0.162,2.210,9.343,2.197
a,81308,0.000,0.000,36.000,0.000,4.043,0.026,0.099,-0.739,2.215,9.360,2.198
a,81312,0.000,0.000,36.000,0.000,4.087,0.148,0.099,-0.113,2.217,9.335,2.217
a,81316,0.000,0.000,36.000,0.000,4.043,0.072,-0.115,-0.265,2.209,9.370,2.217
a,81319,0.000,0.000,36.000,0.000,4.043,0.057,0.007,-1.090,2.225,9.353,2.197
a,81323,0.000,0.000,36.000,0.000,4.043,0.041,0.130,0.895,2.217,9.346,2.209
a,81327,0.000,0.000,36.000,0.000,4.043,-0.188,-0.008,0.025,2.224,9.365,2.198
a,81331,0.000,0.000,36.000,0.000,4.043,0.148,0.221,0.422,2.222,9.339,2.200
a,81335,0.000,0.000,36.000,0.000,3.999,-0.065,0.007,0.513,2.197,9.335,2.204
a,81340,0.000,0.000,36.000,0.000,4.043,-0.020,0.007,0.177,2.212,9.322,2.175
a,81343,0.000,0.000,36.000,0.000,4.131,-0.004,0.069,1.231,2.219,9.328,2.191
a,81348,0.000,0.000,36.000,0.000,4.131,-0.020,0.069,0.452,2.230,9.349,2.195
a,81351,0.000,0.000,36.000,0.000,4.131,-0.142,-0.099,0.055,2.204,9.345,2.195
a,81355,0.000,0.000,36.000,0.000,4.131,0.041,-0.069,0.132,2.219,9.340,2.194
a,81359,0.000,0.000,36.000,0.000,3.999,-0.065,0.206,0.223,2.209,9.331,2.213
a,81363,0.000,0.000,36.000,0.000,4.043,0.133,-0.069,-0.433,2.222,9.364,2.206
a,81367,0.000,0.000,36.000,0.000,4.043,0.087,-0.176,0.009,2.203,9.329,2.188
a,81371,0.000,0.000,36.000,0.000,4.043,-0.020,-0.069,-0.097,2.206,9.353,2.194
a,81375,0.000,0.000,36.000,0.000,3.999,-0.065,0.069,0.284,2.224,9.325,2.188
a,81379,0.000,0.000,36.000,0.000,3.999,-0.050,-0.115,1.933,2.224,9.342,2.204
a,81383,0.000,0.000,36.000,0.000,4.043,-0.081,0.114,-0.632,2.204,9.357,2.223
a,81387,0.000,0.000,36.000,0.000,4.087,-0.111,0.007,1.002,2.224,9.360,2.198
a,81391,0.000,0.000,36.000,0.000,4.043,-0.065,-0.099,1.124,2.217,9.324,2.211
a,81396,0.000,0.000,36.000,0.000,4.087,-0.127,-0.115,0.834,2.209,9.385,2.201
a,81399,0.000,0.000,36.000,0.000,4.087,0.072,0.007,-0.540,2.201,9.346,2.188
a,81403,0.000,0.000,36.000,0.000,4.131,-0.081,0.053,0.132,2.204,9.336,2.188
a,81407,0.000,0.000,36.000,0.000,4.043,0.087,-0.176,0.223,2.224,9.335,2.195
a,81411,0.000,0.000,36.000,0.000,4.043,0.026,0.038,-0.586,2.219,9.339,2.223
a,81415,0.000,0.000,36.000,0.000,4.043,0.072,-0.115,-0.861,2.215,9.349,2.213
a,81419,0.000,0.000,36.000,0.000,4.131,-0.218,-0.176,-1.838,2.233,9.328,2.211
a,81423,0.000,0.000,36.000,0.000,4.043,-0.065,0.023,0.773,2.215,9.349,2.211
a,81427,0.000,0.000,36.000,0.000,4.131,0.072,-0.038,0.819,2.218,9.363,2.203
a,81431,0.000,0.000,36.000,0.000,4.043,-0.111,-0.038,1.994,2.219,9.359,2.200
a,81436,0.000,0.000,36.000,0.000,3.999,0.087,0.130,0.758,2.203,9.363,2.198
a,81440,0.000,0.000,36.000,0.000,4.043,0.133,-0.130,-1.090,2.212,9.352,2.198
a,81444,0.000,0.000,36.000,0.000,4.043,0.057,-0.038,0.941,2.218,9.354,2.219
a,81447,0.000,0.000,36.000,0.000,4.087,-0.065,-0.160,0.406,2.204,9.324,2.182
a,81451,0.000,0.000,36.000,0.000,4.131,-0.264,-0.222,-0.464,2.225,9.333,2.201
a,81455,0.000,0.000,36.000,0.000,4.043,-0.127,-0.054,-0.311,2.219,9.311,2.180
a,81460,0.000,0.000,36.000,0.000,4.043,-0.203,0.114,-0.143,2.201,9.348,2.182
a,81464,0.000,0.000,36.000,0.000,4.087,0.133,0.084,0.635,2.210,9.352,2.203
a,81467,0.000,0.000,36.000,0.000,3.999,0.026,-0.237,-0.907,2.210,9.354,2.223
a,81471,0.000,0.000,36.000,0.000,4.131,-0.111,-0.115,0.941,2.203,9.352,2.200
a,81475,0.000,0.000,36.000,0.000,4.087,-0.142,-0.008,-1.670,2.246,9.340,2.198
a,81479,0.000,0.000,36.000,0.000,4.087,-0.142,0.007,-0.525,2.225,9.330,2.201
a,81483,0.000,0.000,36.000,0.000,4.087,-0.203,-0.160,-0.693,2.218,9.363,2.198
a,81488,0.000,0.000,36.000,0.000,4.043,0.087,0.038,-0.052,2.228,9.325,2.219
a,81492,0.000,0.000,36.000,0.000,4.087,0.255,-0.145,0.758,2.197,9.325,2.207
a,81495,0.000,0.000,36.000,0.000,4.087,-0.096,-0.115,-0.632,2.215,9.333,2.178
a,81500,0.000,0.000,36.000,0.000,4.087,-0.065,0.053,0.666,2.199,9.357,2.207
a,81503,0.000,0.000,36.000,0.000,4.087,0.072,-0.069,-0.922,2.203,9.371,2.213
a,81507,0.000,0.000,36.000,0.000,4.131,-0.065,0.130,1.658,2.225,9.377,2.193
a,81511,0.000,0.000,36.000,0.000,4.087,-0.065,-0.222,0.406,2.201,9.340,2.213
a,81515,0.000,0.000,36.000,0.000,3.999,0.164,-0.115,1.277,2.235,9.354,2.211
a,81519,0.000,0.000,36.000,0.000,4.043,-0.065,-0.130,0.070,2.235,9.365,2.185
a,81523,0.000,0.000,36.000,0.000,4.087,0.072,-0.008,-0.647,2.225,9.331,2.201
a,81527,0.000,0.000,36.000,0.000,3.999,-0.050,0.007,-0.418,2.217,9.348,2.188
a,81531,0.000,0.000,36.000,0.000,4.043,-0.142,-0.115,-0.036,2.218,9.339,2.178
a,81535,0.000,0.000,36.000,0.000,4.043,-0.035,-0.206,0.345,2.199,9.330,2.205
a,81539,0.000,0.000,36.000,0.000,4.043,-0.065,0.069,0.452,2.210,9.339,2.201
a,81543,0.000,0.000,36.000,0.000,4.087,-0.050,0.069,1.002,2.179,9.335,2.229
a,81548,0.000,0.000,36.000,0.000,4.131,-0.081,0.236,0.819,2.222,9.323,2.211
a,81551,0.000,0.000,36.000,0.000,4.175,-0.172,0.007,0.941,2.224,9.353,2.195
a,81555,0.000,0.000,36.000,0.000,4.043,0.041,0.053,0.132,2.218,9.371,2.209
a,81559,0.000,0.000,36.000,0.000,4.131,-0.081,0.114,-0.586,2.217,9.349,2.213
a,81563,0.000,0.000,36.000,0.000,4.087,0.179,-0.069,-0.647,2.235,9.352,2.198
a,81567,0.000,0.000,36.000,0.000,4.087,-0.020,0.023,0.620,2.209,9.339,2.200
a,81571,0.000,0.000,36.000,0.000,4.131,0.087,-0.115,0.437,2.217,9.331,2.198
a,81575,0.000,0.000,36.000,0.000,4.043,-0.065,-0.069,-0.097,2.204,9.374,2.211
a,81579,0.000,0.000,36.000,0.000,4.131,-0.020,-0.069,-0.036,2.217,9.354,2.209
a,81583,0.000,0.000,36.000,0.000,4.043,0.026,0.007,-0.097,2.225,9.365,2.197
a,81588,0.000,0.000,36.000,0.000,4.087,-0.035,0.236,0.819,2.237,9.334,2.203
a,81591,0.000,0.000,36.000,0.000,4.131,-0.035,0.114,-0.739,2.218,9.363,2.217
a,81595,0.000,0.000,36.000,0.000,4.131,-0.035,0.053,-0.143,2.222,9.333,2.218
a,81599,0.000,0.000,36.000,0.000,3.999,-0.065,0.130,1.506,2.222,9.323,2.197
a,81603,0.000,0.000,36.000,0.000,4.043,0.072,-0.130,-1.578,2.224,9.349,2.166
a,81608,0.000,0.000,36.000,0.000,4.043,0.026,-0.344,-0.739,2.191,9.349,2.201
a,81612,0.000,0.000,36.000,0.000,4.043,0.041,0.267,0.162,2.225,9.303,2.207
a,81616,0.000,0.000,36.000,0.000,4.043,-0.004,-0.099,1.002,2.219,9.346,2.215
a,81619,0.000,0.000,36.000,0.000,4.131,0.148,-0.054,0.330,2.257,9.378,2.204
