HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,GY_ROLL,GY_YAW,GY_PITCH
a,184145,47.000,19.886,80.000,2.920,21.108,-0.088
a,184150,47.000,20.171,80.000,2.294,19.474,1.163
a,184155,47.000,20.568,80.000,3.073,21.108,2.965
a,184160,47.000,20.828,80.000,2.034,19.230,0.767
a,184165,47.000,21.413,80.000,4.386,21.306,-0.959
a,184170,47.000,21.850,80.000,3.241,20.742,-0.012
a,184175,47.000,22.416,80.000,4.141,20.971,0.278
a,184180,47.000,22.761,80.000,2.447,20.558,2.889
a,184185,47.000,23.112,80.000,2.462,20.528,-0.867
a,184190,47.000,23.536,80.000,2.920,24.222,1.179
a,184195,47.000,23.993,80.000,3.149,21.734,1.728
a,184200,47.000,24.630,80.000,4.416,23.154,0.034
a,184205,47.000,25.116,80.000,3.256,21.810,3.087
a,184210,47.000,25.668,80.000,3.683,22.482,2.247
a,184215,47.000,26.047,80.000,2.340,22.971,2.202
a,184220,47.000,26.648,80.000,3.943,23.581,-1.722
a,184225,47.000,27.121,80.000,2.905,26.451,2.232
a,184230,47.000,27.604,80.000,2.935,25.826,2.507
a,184235,47.000,28.049,80.000,2.584,28.192,1.744
a,184240,47.000,28.165,80.000,0.111,28.039,2.873
a,184245,47.000,28.483,80.000,1.561,31.230,-0.043
a,184250,47.000,28.650,80.000,0.401,32.971,0.919
a,184255,47.000,28.807,80.000,0.325,32.543,1.438
a,184260,47.000,28.899,80.000,-0.179,33.780,-0.745
a,184265,47.000,28.691,80.000,-2.408,34.467,-0.821
a,184270,47.000,28.767,80.000,-0.271,34.848,0.690
a,184275,47.000,28.844,80.000,-0.271,35.658,3.011
a,184280,47.000,28.838,80.000,-0.866,33.780,2.034
a,184285,47.000,28.970,80.000,0.157,35.276,2.263
a,184290,47.000,28.881,80.000,-1.446,31.841,0.934
a,184295,47.000,29.223,80.000,1.744,33.597,-3.111
a,184300,47.000,29.350,80.000,0.141,32.436,2.202
a,184305,47.000,29.708,80.000,1.851,31.948,3.286
a,184310,47.000,29.864,80.000,0.309,33.520,6.644
a,184315,47.000,30.130,80.000,1.149,30.971,-1.096
a,184320,47.000,30.398,80.000,1.103,33.719,-1.600
a,184325,47.000,30.588,80.000,0.538,31.566,-0.180
a,184330,47.000,30.923,80.000,1.561,35.200,3.728
a,184335,47.000,31.220,80.000,1.271,33.551,1.728
a,184340,47.000,31.699,80.000,2.569,35.261,-1.295
a,184345,47.000,31.959,80.000,0.935,33.093,0.339
a,184350,47.000,32.567,80.000,3.485,34.711,1.301
a,184355,47.000,32.879,80.000,1.225,34.818,3.484
a,184360,47.000,33.174,80.000,1.088,33.642,1.805
a,184365,47.000,33.530,80.000,1.485,37.291,0.690
a,184370,47.000,33.667,80.000,-0.164,36.619,0.660
a,184375,47.000,34.172,80.000,2.554,37.566,-3.875
a,184380,47.000,34.492,80.000,1.118,38.864,2.202
a,184385,47.000,34.533,80.000,-0.943,37.184,2.858
a,184390,47.000,34.824,80.000,0.889,38.986,2.354
a,184395,47.000,35.024,80.000,0.187,40.116,-0.470
a,184400,47.000,35.105,80.000,-0.698,40.070,1.713
a,184405,47.000,35.109,80.000,-1.294,42.543,2.843
a,184410,47.000,34.804,80.000,-3.553,40.513,-0.150
a,184415,47.000,34.741,80.000,-1.721,42.421,0.996
a,184420,47.000,34.588,80.000,-2.393,43.627,2.553
a,184425,47.000,34.570,80.000,-1.340,42.528,-0.012
a,184430,47.000,34.477,80.000,-1.904,44.116,6.889
a,184435,47.000,34.070,80.000,-4.179,42.207,2.431
a,184440,47.000,33.903,80.000,-2.347,41.993,-0.119
a,184445,47.000,33.854,80.000,-1.477,45.337,0.446
a,184450,47.000,33.551,80.000,-3.309,42.513,1.637
a,184455,47.000,33.375,80.000,-2.332,43.001,1.896
a,184460,47.000,32.917,80.000,-4.393,43.383,2.889
a,184465,47.000,32.761,80.000,-2.072,41.368,-0.134
a,184470,47.000,32.577,80.000,-2.286,44.253,0.156
a,184475,47.000,32.282,80.000,-3.034,40.726,2.797
a,184480,47.000,32.137,80.000,-1.920,43.276,1.270
a,184485,47.000,31.641,80.000,-4.469,41.535,1.942
a,184490,47.000,31.331,80.000,-3.019,40.986,-0.027
a,184495,47.000,31.000,80.000,-3.172,43.490,0.736
a,184500,47.000,30.536,80.000,-4.088,41.887,1.347
a,184505,47.000,30.292,80.000,-2.424,43.948,0.690
a,184510,47.000,29.595,80.000,-5.737,42.451,0.965
a,184515,47.000,29.075,80.000,-4.332,41.444,-0.882
a,184520,47.000,28.695,80.000,-3.263,44.604,1.087
a,184525,47.000,27.991,80.000,-5.584,41.368,3.179
a,184530,47.000,27.508,80.000,-3.859,41.047,-0.455
a,184535,47.000,26.931,80.000,-4.515,42.207,-1.279
a,184540,47.000,26.271,80.000,-5.049,40.589,1.331
a,184545,47.000,25.929,80.000,-2.591,38.650,-0.455
a,184550,47.000,25.548,80.000,-2.851,39.245,2.385
a,184555,47.000,25.068,80.000,-3.508,35.551,0.110
a,184560,47.000,25.136,80.000,0.630,33.963,-2.684
a,184565,47.000,25.184,80.000,0.477,33.062,0.339
a,184570,47.000,25.389,80.000,1.683,28.375,0.018
a,184575,47.000,25.909,80.000,4.004,27.826,0.721
a,184580,47.000,26.224,80.000,2.447,24.940,1.728
a,184585,47.000,26.945,80.000,5.439,23.474,-1.432
a,184590,47.000,27.644,80.000,5.164,25.581,0.828
a,184595,47.000,28.363,80.000,5.256,23.551,1.270
a,184600,47.000,29.128,80.000,5.485,25.429,2.797
a,184605,47.000,29.472,80.000,2.309,23.306,1.408
a,184610,47.000,30.199,80.000,5.088,25.230,-1.127
a,184615,47.000,30.894,80.000,4.737,27.780,-0.073
a,184620,47.000,31.351,80.000,2.920,25.719,3.927
a,184625,47.000,32.107,80.000,5.073,27.123,1.057
a,184630,47.000,32.687,80.000,3.653,29.856,-0.455
a,184635,47.000,33.005,80.000,1.653,29.535,0.568
a,184640,47.000,33.454,80.000,2.584,30.696,1.545
a,184645,47.000,33.758,80.000,1.439,32.955,2.003
a,184650,47.000,33.738,80.000,-1.004,33.703,2.858
a,184655,47.000,33.801,80.000,-0.378,34.253,-0.440
a,184660,47.000,33.883,80.000,-0.271,36.513,2.599
a,184665,47.000,33.724,80.000,-2.057,36.665,2.095
a,184670,47.000,33.490,80.000,-2.591,37.291,-0.241
a,184675,47.000,33.292,80.000,-2.347,41.993,4.476
a,184680,47.000,32.889,80.000,-3.813,39.932,4.110
a,184685,47.000,32.600,80.000,-2.912,40.070,0.385
a,184690,47.000,32.114,80.000,-4.378,43.291,0.186
a,184696,47.000,31.240,80.000,-7.187,43.154,0.064
a,184701,47.000,30.605,80.000,-5.324,44.345,-0.119
a,184705,47.000,29.833,80.000,-6.271,44.742,0.141
a,184710,47.000,29.063,80.000,-6.133,42.650,-0.119
a,184716,47.000,28.323,80.000,-5.843,43.627,0.660
a,184721,47.000,27.306,80.000,-7.782,41.993,3.850
a,184725,47.000,26.443,80.000,-6.515,40.345,-5.157
a,184731,47.000,25.890,80.000,-4.149,42.925,1.148
a,184736,47.000,24.907,80.000,-7.248,40.833,2.599
a,184740,47.000,23.995,80.000,-6.607,39.612,3.301
a,184745,47.000,22.957,80.000,-7.431,39.200,-0.027
a,184750,47.000,22.292,80.000,-4.576,40.558,-0.714
a,184755,47.000,21.517,80.000,-5.324,40.543,1.286
a,184760,47.000,20.641,80.000,-5.950,36.833,0.996
a,184765,47.000,20.078,80.000,-3.523,35.719,-3.035
a,184770,47.000,19.682,80.000,-2.195,31.658,2.354
a,184775,47.000,19.901,80.000,2.462,26.971,-1.111
a,184780,47.000,20.348,80.000,4.157,22.742,3.698
a,184785,47.000,20.591,80.000,2.615,20.207,1.408
a,184790,47.000,21.190,80.000,5.210,20.055,-3.462
a,184795,47.000,21.654,80.000,4.141,19.612,-0.470
a,184800,47.000,22.405,80.000,6.202,18.986,1.438
a,184805,47.000,22.983,80.000,4.828,19.337,0.721
a,184810,47.000,23.459,80.000,4.004,18.253,-0.165
a,184815,47.000,23.904,80.000,3.683,21.215,2.751
a,184820,47.000,24.382,80.000,3.882,19.932,-2.638
a,184825,47.000,25.011,80.000,4.905,23.337,0.156
a,184830,47.000,25.380,80.000,2.905,22.619,2.583
a,184835,47.000,25.777,80.000,3.057,23.658,1.072
a,184840,47.000,25.953,80.000,1.347,25.230,0.034
a,184845,47.000,26.224,80.000,2.034,25.261,-2.821
a,184850,47.000,26.670,80.000,3.256,28.574,1.896
a,184855,47.000,26.748,80.000,0.492,27.123,2.690
a,184860,47.000,26.817,80.000,0.416,27.734,-0.669
a,184865,47.000,26.578,80.000,-1.904,29.902,0.095
a,184870,47.000,26.536,80.000,-0.424,30.345,1.667
a,184875,47.000,26.409,80.000,-1.065,31.322,0.629
a,184880,47.000,26.258,80.000,-1.202,29.291,-0.379
a,184885,47.000,25.940,80.000,-2.439,31.108,3.011
a,184890,47.000,25.584,80.000,-2.683,30.451,1.789
a,184895,47.000,25.402,80.000,-1.385,33.245,0.599
a,184900,47.000,25.141,80.000,-1.935,32.024,-0.043
a,184905,47.000,25.014,80.000,-0.927,32.375,-0.959
a,184910,47.000,24.732,80.000,-2.027,30.177,1.713
a,184915,47.000,24.503,80.000,-1.614,30.284,3.591
a,184920,47.000,24.163,80.000,-2.393,29.062,1.713
a,184925,47.000,23.990,80.000,-1.141,30.696,-0.516
a,184930,47.000,23.707,80.000,-1.935,29.963,-1.844
a,184935,47.000,23.697,80.000,0.126,29.490,1.454
a,184940,47.000,23.391,80.000,-2.072,29.551,-0.959
a,184945,47.000,23.102,80.000,-1.904,28.467,2.171
a,184950,47.000,22.875,80.000,-1.446,31.276,0.599
a,184955,47.000,22.538,80.000,-2.210,28.436,-1.966
a,184960,47.000,22.362,80.000,-1.004,30.558,-0.241
a,184965,47.000,21.952,80.000,-2.714,28.955,2.232
a,184970,47.000,21.705,80.000,-1.477,30.390,1.301
a,184975,47.000,21.148,80.000,-3.752,30.360,-0.440
a,184980,47.000,20.881,80.000,-1.538,29.764,-1.921
a,184985,47.000,20.619,80.000,-1.492,31.108,1.683
a,184990,47.000,20.306,80.000,-1.813,27.734,1.667
a,184995,47.000,20.039,80.000,-1.446,28.222,-0.882
a,185000,47.000,19.634,80.000,-2.424,26.451,0.385
a,185005,47.000,19.713,80.000,1.210,25.322,-2.272
a,185010,47.000,19.611,80.000,-0.118,23.032,-0.913
a,185015,47.000,19.695,80.000,1.271,22.192,-0.440
a,185020,47.000,19.769,80.000,1.180,22.085,1.240
a,185025,47.000,19.892,80.000,1.561,18.650,1.011
a,185030,47.000,20.238,80.000,3.164,21.917,1.789
a,185035,47.000,20.408,80.000,1.851,17.810,-1.279
a,185040,47.000,20.884,80.000,4.065,20.207,0.690
a,185045,47.000,21.002,80.000,1.363,19.444,4.415
a,185050,47.000,21.216,80.000,2.050,19.581,-0.058
a,185055,47.000,21.220,80.000,0.447,21.459,-1.142
a,185060,47.000,21.382,80.000,1.622,20.436,2.705
a,185065,47.000,21.495,80.000,1.210,21.993,5.530
a,185070,47.000,21.814,80.000,2.706,23.474,-0.837
a,185075,47.000,21.691,80.000,-0.591,22.345,-3.295
a,185080,47.000,21.972,80.000,2.386,24.070,-0.501
a,185085,47.000,22.164,80.000,1.699,22.955,-0.821
a,185090,47.000,22.481,80.000,2.630,21.322,1.912
a,185095,47.000,22.569,80.000,0.859,23.581,-2.409
a,185100,47.000,22.346,80.000,-1.431,21.459,-1.295
a,185105,47.000,22.448,80.000,0.981,22.711,1.805
a,185110,47.000,22.245,80.000,-1.278,22.329,-0.256
a,185115,47.000,22.386,80.000,1.256,24.940,2.751
a,185120,47.000,22.232,80.000,-0.943,23.978,1.973
a,185125,47.000,22.276,80.000,0.538,24.451,0.232
a,185130,47.000,21.941,80.000,-2.256,22.711,-0.394
a,185135,47.000,21.834,80.000,-0.561,24.879,-1.066
a,185140,47.000,21.611,80.000,-1.385,23.505,0.965
a,185145,47.000,21.619,80.000,0.309,26.299,0.263
a,185150,47.000,21.552,80.000,-0.240,25.077,-0.134
a,185155,47.000,21.264,80.000,-1.874,25.764,1.148
a,185160,47.000,21.050,80.000,-1.294,25.215,1.805
a,185165,47.000,20.625,80.000,-2.836,25.184,-1.753
a,185170,47.000,20.511,80.000,-0.485,25.261,1.011
a,185175,47.000,20.035,80.000,-3.141,23.841,-1.325
a,185180,47.000,19.879,80.000,-0.744,25.688,-0.119
a,185185,47.000,19.513,80.000,-2.271,24.009,-1.814
a,185190,47.000,19.178,80.000,-2.027,26.375,3.820
a,185195,47.000,18.780,80.000,-2.454,25.230,1.011
a,185200,47.000,18.344,80.000,-2.683,24.772,-2.821
a,185205,47.000,17.907,80.000,-2.622,22.009,-0.882
a,185210,47.000,17.638,80.000,-1.355,24.604,1.927
a,185215,47.000,17.323,80.000,-1.660,22.711,-0.562
a,185220,47.000,17.009,80.000,-1.630,23.627,1.866
a,185225,47.000,16.464,80.000,-3.309,23.032,0.644
a,185230,47.000,15.954,80.000,-3.004,23.902,-2.379
a,185235,47.000,15.326,80.000,-3.813,21.917,-1.646
a,185240,47.000,14.915,80.000,-2.179,25.505,0.950
a,185245,47.000,14.270,80.000,-3.859,23.688,-0.043
a,185250,47.000,13.665,80.000,-3.508,24.589,-0.882
a,185255,47.000,12.950,80.000,-4.225,21.459,-4.195
a,185260,47.000,12.476,80.000,-2.378,21.703,-0.852
a,185265,47.000,11.985,80.000,-2.424,18.497,-0.623
a,185270,47.000,11.680,80.000,-1.004,18.848,1.255
a,185275,47.000,11.307,80.000,-1.431,13.551,1.560
a,185280,47.000,11.271,80.000,1.073,15.887,-0.546
a,185285,47.000,11.179,80.000,0.691,12.055,-1.432
a,185290,47.000,11.409,80.000,3.073,12.055,-2.485
a,185295,47.000,11.484,80.000,1.912,9.062,-0.745
a,185300,47.000,12.035,80.000,5.409,10.100,-4.165
a,185305,47.000,12.373,80.000,3.790,7.566,1.683
a,185310,47.000,12.955,80.000,5.515,9.398,4.125
a,185315,47.000,13.136,80.000,2.492,7.169,-0.821
a,185320,47.000,13.431,80.000,3.271,10.558,1.072
a,185325,47.000,13.526,80.000,1.744,10.100,-2.119
a,185330,47.000,13.744,80.000,2.599,13.688,1.072
a,185335,47.000,13.741,80.000,0.935,12.574,0.934
a,185340,47.000,13.708,80.000,0.676,14.803,1.621
a,185345,47.000,13.590,80.000,0.065,12.818,-0.394
a,185350,47.000,13.488,80.000,0.187,13.200,0.767
a,185355,47.000,13.540,80.000,1.363,11.077,-0.562
a,185360,47.000,13.624,80.000,1.561,12.222,-1.203
a,185365,47.000,13.812,80.000,2.340,10.742,2.705
a,185370,47.000,13.817,80.000,0.935,11.780,0.522
a,185375,47.000,13.910,80.000,1.592,11.047,0.583
a,185380,47.000,13.904,80.000,0.828,12.253,-0.394
a,185385,47.000,14.019,80.000,1.729,10.971,0.034
a,185390,47.000,14.239,80.000,2.462,13.154,-1.340
a,185395,47.000,14.351,80.000,1.638,12.329,-2.180
a,185400,47.000,14.412,80.000,1.225,14.085,3.057
a,185405,47.000,14.369,80.000,0.462,12.406,1.713
a,185410,47.000,14.323,80.000,0.416,14.039,-2.730
a,185415,47.000,14.240,80.000,0.141,13.826,-1.966
a,185420,47.000,14.234,80.000,0.691,16.543,-0.959
a,185425,47.000,14.286,80.000,1.118,15.749,1.576
a,185430,47.000,14.162,80.000,-0.195,15.703,-0.165
a,185435,47.000,13.966,80.000,-0.698,14.604,2.079
a,185440,47.000,13.687,80.000,-1.309,14.803,-0.562
a,185445,47.000,13.582,80.000,0.019,14.314,0.873
a,185450,47.000,13.558,80.000,0.615,15.291,-0.409
a,185455,47.000,13.681,80.000,1.699,15.215,-2.104
a,185460,47.000,13.473,80.000,-0.759,14.085,0.400
a,185465,47.000,13.319,80.000,-0.362,15.673,-0.379
a,185470,47.000,13.238,80.000,0.202,14.833,-1.493
a,185475,47.000,13.323,80.000,1.409,16.818,1.179
a,185480,47.000,13.243,80.000,0.187,15.703,-0.088
a,185485,47.000,13.180,80.000,0.309,16.329,0.675
a,185490,47.000,12.887,80.000,-1.370,14.803,-1.096
a,185495,47.000,12.876,80.000,0.722,16.528,-0.226
a,185500,47.000,12.748,80.000,-0.133,14.803,-3.325
a,185505,47.000,12.763,80.000,0.920,16.436,1.026
a,185510,47.000,12.622,80.000,-0.210,14.024,2.034
a,185515,47.000,12.453,80.000,-0.439,15.993,0.629
a,185520,47.000,12.401,80.000,0.462,14.833,-2.745
a,185525,47.000,12.196,80.000,-0.683,15.566,1.392
a,185530,47.000,12.035,80.000,-0.332,14.665,-1.325
a,185535,47.000,11.806,80.000,-0.820,14.696,-0.531
a,185540,47.000,11.980,80.000,2.172,15.917,-0.180
a,185545,47.000,11.917,80.000,0.401,14.635,1.973
a,185550,47.000,11.885,80.000,0.645,13.597,0.324
a,185555,47.000,11.675,80.000,-0.653,11.810,0.583
a,185560,47.000,11.722,80.000,1.256,13.276,-1.554
a,185565,47.000,11.686,80.000,0.630,12.574,-0.974
a,185570,47.000,11.996,80.000,3.164,14.803,1.255
a,185575,47.000,11.975,80.000,0.706,12.665,2.705
a,185580,47.000,11.973,80.000,0.813,14.451,0.522
a,185585,47.000,11.779,80.000,-0.607,13.719,0.202
a,185590,47.000,11.801,80.000,0.996,15.535,-0.363
a,185595,47.000,11.657,80.000,-0.240,14.696,0.690
a,185600,47.000,11.730,80.000,1.378,15.184,-0.195
a,185605,47.000,11.451,80.000,-1.233,14.253,1.209
a,185610,47.000,11.382,80.000,0.340,15.505,1.270
a,185615,47.000,11.160,80.000,-0.790,14.909,0.965
a,185620,47.000,11.234,80.000,1.424,14.528,-2.165
a,185625,47.000,11.242,80.000,0.920,14.909,2.812
a,185630,47.000,11.484,80.000,2.676,13.093,-1.310
a,185635,47.000,11.482,80.000,0.828,12.726,3.591
a,185640,47.000,11.587,80.000,1.638,11.535,-1.707
a,185645,47.000,11.717,80.000,1.790,12.604,-0.165
a,185650,47.000,11.894,80.000,2.141,11.047,2.461
a,185655,47.000,12.155,80.000,2.706,13.169,-0.623
a,185660,47.000,12.370,80.000,2.340,12.742,1.759
a,185665,47.000,12.512,80.000,1.760,13.841,2.675
a,185670,47.000,12.703,80.000,2.111,13.016,1.011
a,185675,47.000,12.898,80.000,2.111,13.581,-1.004
a,185680,47.000,13.189,80.000,2.813,12.268,-0.027
a,185685,47.000,13.552,80.000,3.302,13.337,-0.226
a,185691,47.000,14.002,80.000,3.912,11.917,2.522
a,185695,47.000,14.342,80.000,3.042,12.513,0.675
a,185700,47.000,14.779,80.000,3.729,12.146,-0.959
a,185705,47.000,15.083,80.000,2.676,13.490,0.400
a,185710,47.000,15.625,80.000,4.401,13.383,-1.493
a,185715,47.000,16.037,80.000,3.378,13.902,0.064
a,185720,47.000,16.746,80.000,5.531,13.749,-0.379
a,185725,47.000,17.129,80.000,3.042,13.169,1.774
a,185730,47.000,17.493,80.000,2.874,12.787,0.812
a,185735,47.000,17.863,80.000,2.859,13.734,-0.714
a,185740,47.000,18.442,80.000,4.386,13.413,0.064
a,185745,47.000,19.057,80.000,4.554,15.719,2.293
a,185750,47.000,19.656,80.000,4.386,14.848,0.278
a,185755,47.000,20.100,80.000,3.149,16.833,1.484
a,185760,47.000,20.318,80.000,1.454,15.703,0.782
a,185765,47.000,20.637,80.000,2.141,18.329,2.324
a,185770,47.000,20.831,80.000,1.210,17.368,0.538
a,185775,47.000,21.276,80.000,2.996,21.993,-0.943
a,185780,47.000,21.411,80.000,0.660,21.597,3.774
a,185785,47.000,21.684,80.000,1.653,23.719,0.263
a,185790,47.000,21.542,80.000,-1.446,23.719,-0.134
a,185795,47.000,21.663,80.000,0.538,23.658,1.057
a,185800,47.000,21.672,80.000,-0.332,26.131,0.782
a,185805,47.000,21.681,80.000,-0.317,25.261,-1.096
a,185810,47.000,21.704,80.000,-0.225,27.703,0.263
a,185815,47.000,21.463,80.000,-2.164,26.238,-1.096
a,185820,47.000,21.461,80.000,-0.362,26.879,-0.501
a,185825,47.000,21.543,80.000,0.294,24.940,1.683
a,185830,47.000,21.649,80.000,0.462,25.474,3.392
a,185835,47.000,21.739,80.000,0.370,23.276,0.873
a,185840,47.000,21.975,80.000,1.439,23.780,1.713
a,185845,47.000,22.130,80.000,0.828,23.230,0.049
a,185850,47.000,22.346,80.000,1.271,23.215,1.530
a,185855,47.000,22.667,80.000,2.004,25.642,0.767
a,185860,47.000,22.984,80.000,1.958,24.726,3.041
a,185865,47.000,23.008,80.000,-0.240,24.757,2.919
a,185870,47.000,23.268,80.000,1.515,24.909,1.240
a,185875,47.000,23.370,80.000,0.325,24.161,1.438
a,185880,47.000,23.931,80.000,3.714,25.948,2.614
a,185885,47.000,24.149,80.000,1.118,25.093,4.629
a,185890,47.000,24.328,80.000,0.844,23.062,2.186
a,185895,47.000,24.549,80.000,1.118,25.093,4.202
a,185900,47.000,24.705,80.000,0.630,24.238,4.965
a,185905,47.000,25.388,80.000,4.492,27.352,0.873
a,185910,47.000,25.565,80.000,0.676,27.001,1.194
a,185915,47.000,25.775,80.000,0.935,25.749,1.026
a,185920,47.000,25.905,80.000,0.294,28.253,1.072
a,185925,47.000,25.990,80.000,-0.042,28.055,0.339
a,185930,47.000,26.357,80.000,2.004,31.810,2.308
a,185935,47.000,26.372,80.000,-0.591,28.574,1.789
a,185940,47.000,26.552,80.000,0.630,29.138,1.866
a,185946,47.000,26.762,80.000,0.828,30.726,-0.333
a,185950,47.000,26.655,80.000,-1.538,30.803,2.446
a,185955,47.000,26.834,80.000,0.599,31.887,2.476
a,185960,47.000,26.899,80.000,-0.240,29.810,2.843
a,185965,47.000,27.068,80.000,0.538,30.421,-0.134
a,185970,47.000,27.018,80.000,-1.095,29.932,1.270
a,185975,47.000,27.306,80.000,1.424,30.650,0.934
a,185980,47.000,27.382,80.000,-0.195,31.948,0.507
a,185985,47.000,27.724,80.000,1.790,31.841,1.301
a,185990,47.000,27.956,80.000,0.935,32.436,-1.020
a,185995,47.000,27.942,80.000,-0.882,30.879,3.713
a,186000,47.000,28.016,80.000,-0.225,31.841,0.018
a,186005,47.000,28.175,80.000,0.386,33.322,-2.302
a,186010,47.000,28.534,80.000,1.867,32.665,0.141
a,186015,47.000,28.722,80.000,0.569,33.016,4.415
a,186020,47.000,28.760,80.000,-0.515,29.993,0.492
a,186025,47.000,29.047,80.000,1.302,32.467,0.247
a,186030,47.000,29.031,80.000,-0.943,31.154,2.095
a,186035,47.000,29.573,80.000,3.180,32.971,-2.317
a,186040,47.000,29.653,80.000,-0.286,32.726,4.232
a,186045,47.000,29.903,80.000,0.981,32.238,2.690
a,186050,47.000,30.041,80.000,0.111,33.597,2.599
a,186055,47.000,30.169,80.000,0.080,30.100,2.370
a,186060,47.000,30.526,80.000,1.729,34.009,-1.233
a,186065,47.000,30.609,80.000,-0.317,32.543,2.446
a,186070,47.000,30.898,80.000,1.195,34.253,2.217
a,186075,47.000,30.842,80.000,-1.370,33.642,-1.722
a,186080,47.000,30.981,80.000,0.096,32.604,-4.760
a,186085,47.000,31.093,80.000,-0.149,36.451,3.392
a,186090,47.000,31.169,80.000,-0.408,36.131,0.553
a,186095,47.000,31.200,80.000,-0.759,37.215,2.293
a,186100,47.000,31.040,80.000,-2.164,37.490,5.118
a,186105,47.000,31.052,80.000,-0.851,36.909,4.614
a,186110,47.000,31.001,80.000,-1.309,36.757,-1.050
a,186115,47.000,31.126,80.000,0.019,35.948,1.530
a,186120,47.000,31.023,80.000,-1.675,36.375,4.308
a,186125,47.000,31.014,80.000,-0.943,35.383,2.873
a,186130,47.000,30.953,80.000,-1.340,36.818,0.446
a,186135,47.000,30.962,80.000,-0.790,36.207,0.034
a,186140,47.000,31.086,80.000,0.050,37.917,-2.898
a,186145,47.000,31.038,80.000,-1.217,36.818,2.278
a,186150,47.000,31.091,80.000,-0.469,37.734,4.095
a,186155,47.000,30.748,80.000,-3.370,35.993,-1.417
a,186160,47.000,30.744,80.000,-0.836,37.597,2.492
a,186165,47.000,30.604,80.000,-1.828,37.291,-2.088
a,186170,47.000,30.643,80.000,-0.485,37.383,0.767
a,186175,47.000,30.363,80.000,-2.851,38.818,1.820
a,186180,47.000,30.042,80.000,-3.095,36.818,2.644
a,186185,47.000,29.707,80.000,-3.172,37.734,0.324
a,186190,47.000,29.474,80.000,-2.347,36.345,-0.714
a,186195,47.000,29.573,80.000,0.126,37.597,2.232
a,186200,47.000,29.589,80.000,-0.485,37.047,2.919
a,186205,47.000,29.374,80.000,-2.179,36.146,0.202
a,186210,47.000,29.154,80.000,-2.179,35.093,0.202
a,186215,47.000,29.010,80.000,-1.630,39.200,0.522
a,186220,47.000,28.939,80.000,-1.065,38.528,0.431
a,186225,47.000,28.742,80.000,-1.981,38.818,0.721
a,186230,47.000,28.376,80.000,-3.202,37.520,-0.012
a,186235,47.000,28.076,80.000,-2.637,35.474,-0.226
a,186240,47.000,27.669,80.000,-3.401,36.558,0.675
a,186245,47.000,27.743,80.000,0.187,38.177,2.370
a,186250,47.000,27.434,80.000,-2.653,37.551,2.034
a,186255,47.000,27.046,80.000,-3.172,35.291,-2.287
a,186260,47.000,26.771,80.000,-2.317,37.810,1.194
a,186265,47.000,26.409,80.000,-2.912,36.451,-0.485
a,186270,47.000,26.418,80.000,-0.133,37.627,2.400
a,186275,47.000,26.067,80.000,-2.805,37.841,-0.882
a,186280,47.000,25.684,80.000,-2.958,33.932,-3.768
a,186285,47.000,25.427,80.000,-2.011,36.436,1.225
a,186290,47.000,25.068,80.000,-2.714,34.070,1.530
a,186295,47.000,25.033,80.000,-0.286,35.505,-0.913
a,186300,47.000,24.800,80.000,-1.737,34.360,2.263
a,186305,47.000,24.553,80.000,-1.782,31.184,1.377
a,186310,47.000,24.548,80.000,0.034,31.627,-1.600
a,186315,47.000,24.722,80.000,1.393,28.116,-0.653
a,186320,47.000,25.208,80.000,3.683,28.925,0.675
a,186325,47.000,25.515,80.000,2.340,24.665,2.095
a,186330,47.000,25.963,80.000,3.363,24.116,2.247
a,186335,47.000,26.321,80.000,2.630,24.589,1.286
a,186340,47.000,26.877,80.000,4.080,23.154,-0.837
a,186345,47.000,27.682,80.000,5.805,27.322,1.240
a,186350,47.000,28.149,80.000,3.225,26.207,1.805
a,186355,47.000,28.469,80.000,2.096,25.276,3.362
a,186360,47.000,29.025,80.000,3.775,27.917,-0.684
a,186365,47.000,29.416,80.000,2.492,28.070,1.469
a,186370,47.000,29.860,80.000,2.859,27.322,3.347
a,186375,47.000,30.237,80.000,2.279,29.688,2.171
a,186380,47.000,30.482,80.000,1.286,28.055,-1.310
a,186385,47.000,30.972,80.000,3.073,28.604,-2.485
a,186390,47.000,31.415,80.000,2.660,29.368,2.660
a,186395,47.000,31.842,80.000,2.523,28.085,2.812
a,186400,47.000,32.366,80.000,3.180,29.306,3.362
a,186405,47.000,32.478,80.000,0.065,29.932,0.324
a,186410,47.000,32.727,80.000,1.057,31.398,-0.577
a,186415,47.000,33.014,80.000,1.286,34.635,-1.233
a,186420,47.000,33.152,80.000,0.157,34.009,2.629
a,186425,47.000,33.190,80.000,-0.622,37.154,0.278
a,186430,47.000,32.856,80.000,-3.401,38.955,4.141
a,186435,47.000,32.720,80.000,-1.889,39.505,-1.035
a,186440,47.000,32.439,80.000,-2.958,40.986,2.782
a,186445,47.000,31.906,80.000,-4.775,40.345,1.102
a,186450,47.000,31.328,80.000,-5.049,40.833,2.721
a,186455,47.000,30.734,80.000,-5.111,42.406,0.996
a,186460,47.000,30.136,80.000,-5.049,40.680,-0.180
a,186465,47.000,29.827,80.000,-2.851,41.963,0.599
a,186470,47.000,29.223,80.000,-4.988,41.368,2.415
a,186475,47.000,28.570,80.000,-5.248,38.742,5.102
